experiment,variant,sigma,sample_idx,phi,psi
original,physics,0.1,173,-66.508316,-31.185867
original,physics,0.1,174,-67.10622,-31.120104
original,physics,0.1,175,-69.97702,-26.147114
original,physics,0.1,176,-70.74077,-25.47851
original,physics,0.1,177,-71.63171,-11.659026
original,physics,0.1,178,-72.983925,-22.771315
original,physics,0.1,179,-71.070206,-25.459309
original,physics,0.1,180,-73.11549,-22.304735
original,physics,0.1,181,-75.14897,-11.659583
original,physics,0.1,182,-71.34255,-24.638893
original,physics,0.1,183,-73.80481,-15.084827
original,physics,0.1,184,-69.95711,-27.332886
original,physics,0.1,185,-71.49371,-25.356703
original,physics,0.1,186,-73.9497,-7.4938207
original,physics,0.1,187,-75.74267,3.2640755
original,physics,0.1,188,-73.74236,-8.54713
original,physics,0.1,189,-70.70719,-26.878899
original,physics,0.1,190,-73.77863,-17.49489
original,physics,0.1,191,-73.42932,-18.196589
original,physics,0.1,192,-74.84756,-16.195223
original,physics,0.1,193,-72.84727,-23.350895
original,physics,0.1,194,-72.42719,-23.401634
original,physics,0.1,195,-75.417404,-19.476585
original,physics,0.1,196,-72.280075,-24.046242
original,physics,0.1,197,-67.01851,-31.533524
original,physics,0.1,198,-73.09387,-20.480536
original,physics,0.1,199,-72.255875,-23.272861
original,physics,0.2,0,-63.819115,-38.642036
original,physics,0.2,1,-77.758675,0.9881445
original,physics,0.2,2,-69.797516,-26.814075
original,physics,0.2,3,-74.77287,-16.177448
original,physics,0.2,4,-76.19514,26.936277
original,physics,0.2,5,-66.436066,53.743595
original,physics,0.2,6,-78.292946,-18.469713
original,physics,0.2,7,-75.28949,-17.596106
original,physics,0.2,8,-80.58923,9.811341
original,physics,0.2,9,-73.293846,50.96458
original,physics,0.2,10,-73.29943,49.267754
original,physics,0.2,11,-69.94495,-26.82412
original,physics,0.2,12,-73.053375,6.0431056
original,physics,0.2,13,-75.157364,9.791941
original,physics,0.2,14,-70.983986,-26.545404
original,physics,0.2,15,-76.83078,4.2507696
original,physics,0.2,16,-69.542206,97.793655
original,physics,0.2,17,-74.40872,-19.884033
original,physics,0.2,18,-69.187416,-28.820774
original,physics,0.2,19,-88.91783,111.6272
original,physics,0.2,20,-66.262955,-32.59209
original,physics,0.2,21,-74.45775,-20.157118
original,physics,0.2,22,-66.221924,-32.629517
original,physics,0.2,23,-71.01159,-27.028687
original,physics,0.2,24,-70.652756,-27.204893
original,physics,0.2,25,-69.513054,-28.173418
original,physics,0.2,26,-75.31015,40.211365
original,physics,0.2,27,-71.33868,-26.001957
original,physics,0.2,28,-66.3908,-32.08327
original,physics,0.2,29,-62.788578,-40.091904
original,physics,0.2,30,-68.44951,-28.456537
original,physics,0.2,31,-70.19585,-25.819693
original,physics,0.2,32,-73.23478,-22.341158
original,physics,0.2,33,-70.678085,-25.492104
original,physics,0.2,34,-65.6197,-34.297146
original,physics,0.2,35,-80.62444,-0.7935655
original,physics,0.2,36,-73.50216,16.815966
original,physics,0.2,37,-73.72293,-22.072254
original,physics,0.2,38,-66.42539,-32.735714
original,physics,0.2,39,-69.13046,-28.957174
original,physics,0.2,40,-73.779,-13.207624
original,physics,0.2,41,-71.467026,-25.114296
original,physics,0.2,42,-73.64403,33.08623
original,physics,0.2,43,-70.25555,-25.98037
original,physics,0.2,44,-74.69581,-21.816008
original,physics,0.2,45,-76.77376,40.527386
original,physics,0.2,46,-75.12221,-6.762328
original,physics,0.2,47,-73.42718,56.532707
original,physics,0.2,48,-70.6522,-26.118221
original,physics,0.2,49,-65.352295,80.27378
original,physics,0.2,50,-68.36397,85.53199
original,physics,0.2,51,-68.58012,-30.977682
original,physics,0.2,52,-77.292336,-19.968407
original,physics,0.2,53,-69.19588,-28.745487
original,physics,0.2,54,-33.686134,49.14113
original,physics,0.2,55,-80.56515,17.092379
original,physics,0.2,56,-71.592575,-26.334946
original,physics,0.2,57,-77.24866,1.7044173
original,physics,0.2,58,-80.1127,45.375675
original,physics,0.2,59,-73.15785,15.900453
original,physics,0.2,60,-65.86579,-33.54899
original,physics,0.2,61,-69.30908,-27.819057
original,physics,0.2,62,-76.74492,-18.463556
original,physics,0.2,63,-70.89126,-24.78229
original,physics,0.2,64,-79.24794,45.488373
original,physics,0.2,65,-75.30414,-19.907827
original,physics,0.2,66,-68.57471,-28.159956
original,physics,0.2,67,-66.5286,-32.126205
original,physics,0.2,68,-69.459816,-28.690899
original,physics,0.2,69,-76.07944,0.17356011
original,physics,0.2,70,-71.763664,-9.586401
original,physics,0.2,71,-74.52264,-2.6910758
original,physics,0.2,72,-73.87104,4.0037384
original,physics,0.2,73,-71.36182,-25.461533
original,physics,0.2,74,-74.02504,-21.664272
original,physics,0.2,75,-72.762,-9.124849
original,physics,0.2,76,-72.51447,-14.592576
original,physics,0.2,77,-73.79249,11.063317
original,physics,0.2,78,-75.47736,113.09926
original,physics,0.2,79,-74.5188,-6.606132
original,physics,0.2,80,-62.428623,-40.35907
original,physics,0.2,81,-69.010056,-30.581646
original,physics,0.2,82,-74.12187,-6.949112
original,physics,0.2,83,-75.70575,-12.884014
original,physics,0.2,84,-65.14739,-35.944363
original,physics,0.2,85,-70.68554,-28.023684
original,physics,0.2,86,-64.5096,82.78353
original,physics,0.2,87,-63.81234,-38.61773
original,physics,0.2,88,-65.292854,-33.98644
original,physics,0.2,89,-76.096695,39.12847
original,physics,0.2,90,-81.302795,13.524763
original,physics,0.2,91,-69.75116,-27.549934
original,physics,0.2,92,-65.954056,-33.62919
original,physics,0.2,93,-66.49286,-32.25632
original,physics,0.2,94,-72.78421,-9.017244
original,physics,0.2,95,-71.16298,-24.562878
original,physics,0.2,96,-73.34105,26.858955
original,physics,0.2,97,-71.18611,-26.446487
original,physics,0.2,98,-69.99554,-26.650105
original,physics,0.2,99,-77.30165,-18.066721
original,physics,0.2,100,-72.132454,-23.903801
original,physics,0.2,101,-62.110825,-40.82096
original,physics,0.2,102,-63.657047,-36.0758
original,physics,0.2,103,-64.76104,-36.64704
original,physics,0.2,104,-72.919846,-23.82474
original,physics,0.2,105,-66.151306,-32.80024
original,physics,0.2,106,-75.69867,9.277977
original,physics,0.2,107,-75.10942,15.015566
original,physics,0.2,108,-75.03882,-6.0879097
original,physics,0.2,109,-75.88248,30.113667
original,physics,0.2,110,-73.94932,7.664102
original,physics,0.2,111,-74.4316,-6.3514934
original,physics,0.2,112,-65.510735,-34.60032
original,physics,0.2,113,-66.353325,25.669035
original,physics,0.2,114,-64.44197,-37.681732
original,physics,0.2,115,-65.58913,-34.24903
original,physics,0.2,116,-76.124794,-5.767684
original,physics,0.2,117,-73.26367,8.231141
original,physics,0.2,118,-64.64988,-37.226612
original,physics,0.2,119,-74.24906,22.944506
original,physics,0.2,120,-77.581154,60.504295
original,physics,0.2,121,-71.54992,-24.362446
original,physics,0.2,122,-75.292786,14.793566
original,physics,0.2,123,-75.46975,-17.489233
original,physics,0.2,124,-71.43388,-21.27278
original,physics,0.2,125,-63.379528,-32.355892
original,physics,0.2,126,-64.907936,-36.59445
original,physics,0.2,127,-71.452255,-15.643774
original,physics,0.2,128,-65.37475,-35.07623
original,physics,0.2,129,-70.30264,37.88904
original,physics,0.2,130,-64.87389,-31.092957
original,physics,0.2,131,-74.39373,0.8998687
original,physics,0.2,132,-75.98851,-19.10858
original,physics,0.2,133,-73.051575,59.447605
original,physics,0.2,134,-65.76912,-33.736847
original,physics,0.2,135,-74.151955,-21.295168
original,physics,0.2,136,-74.13586,-15.08061
original,physics,0.2,137,-81.396225,16.17205
original,physics,0.2,138,-73.12726,-22.848677
original,physics,0.2,139,-65.03943,-36.02937
original,physics,0.2,140,-64.52956,-37.568558
original,physics,0.2,141,-66.38282,-32.106445
original,physics,0.2,142,-75.58407,-19.684269
original,physics,0.2,143,-69.55655,29.162565
original,physics,0.2,144,-53.922695,52.418007
original,physics,0.2,145,-66.007164,-33.293358
original,physics,0.2,146,-67.01983,-30.83746
original,physics,0.2,147,-72.73934,-11.792805
original,physics,0.2,148,-78.645454,-5.3332067
original,physics,0.2,149,-67.1985,-31.135843
original,physics,0.2,150,-74.13836,-21.586937
original,physics,0.2,151,-67.99768,-29.655693
original,physics,0.2,152,-72.73815,-22.930775
original,physics,0.2,153,-78.65956,1.4139463
original,physics,0.2,154,-69.81513,-27.424757
original,physics,0.2,155,-74.361786,-17.879328
original,physics,0.2,156,-73.43674,6.740416
original,physics,0.2,157,-74.50172,0.466918
original,physics,0.2,158,-74.7397,-21.190773
original,physics,0.2,159,-66.56616,-31.537594
original,physics,0.2,160,-64.8403,-34.025505
original,physics,0.2,161,-68.61374,-29.337637
original,physics,0.2,162,-67.94738,18.965841
original,physics,0.2,163,-74.37275,-20.861502
original,physics,0.2,164,-86.80617,71.80797
original,physics,0.2,165,-63.57041,-39.10425
original,physics,0.2,166,-67.08452,-30.748152
original,physics,0.2,167,-78.97634,18.9436
original,physics,0.2,168,-82.785286,104.733376
original,physics,0.2,169,-63.8327,-33.16951
original,physics,0.2,170,-67.36405,-30.783825
original,physics,0.2,171,-73.18272,7.401401
original,physics,0.2,172,-69.55248,-26.737211
original,physics,0.2,173,-80.220726,0.64365375
original,physics,0.2,174,-66.182045,-32.990482
original,physics,0.2,175,-74.233055,9.996528
original,physics,0.2,176,-66.012955,-32.654884
original,physics,0.2,177,-71.399635,-25.490881
original,physics,0.2,178,-73.94656,18.043453
original,physics,0.2,179,-81.80462,9.973632
original,physics,0.2,180,-70.255936,-25.835197
original,physics,0.2,181,-69.08683,-28.32049
original,physics,0.2,182,-58.067837,45.193245
original,physics,0.2,183,-76.159096,-20.395304
original,physics,0.2,184,-66.52407,-32.09909
original,physics,0.2,185,-73.856766,34.499268
original,physics,0.2,186,-71.85034,13.283249
original,physics,0.2,187,-68.83915,-27.821825
original,physics,0.2,188,-72.75254,54.05102
original,physics,0.2,189,-84.74012,86.09127
original,physics,0.2,190,-71.11606,-23.064726
original,physics,0.2,191,-85.73948,23.93002
original,physics,0.2,192,-71.653534,-24.937315
original,physics,0.2,193,-64.24199,-38.077858
original,physics,0.2,194,-73.54222,-12.67822
original,physics,0.2,195,-64.25398,-38.049343
original,physics,0.2,196,-73.67224,-7.092165
original,physics,0.2,197,-79.65913,-16.679722
original,physics,0.2,198,-73.44832,-16.422081
original,physics,0.2,199,-72.53036,7.032911
original,physics,0.5,0,-82.582535,56.69451
original,physics,0.5,1,-81.42918,139.96545
original,physics,0.5,2,-34.19285,68.57475
original,physics,0.5,3,-78.83679,66.465
original,physics,0.5,4,-60.901726,-42.30142
original,physics,0.5,5,-52.68469,135.17195
original,physics,0.5,6,-73.80479,-26.078014
original,physics,0.5,7,-56.38768,-44.060513
original,physics,0.5,8,-73.66724,-8.152284
original,physics,0.5,9,-64.60045,-37.305004
original,physics,0.5,10,-104.10472,125.72368
original,physics,0.5,11,-78.18395,-10.925239
original,physics,0.5,12,-43.361042,8.753475
original,physics,0.5,13,-59.324738,-43.957912
original,physics,0.5,14,-83.87438,-5.4631615
original,physics,0.5,15,-71.363174,-26.304407
original,physics,0.5,16,-109.60414,120.378365
original,physics,0.5,17,-75.48934,-9.418818
original,physics,0.5,18,-59.726753,-42.06826
original,physics,0.5,19,-64.74829,-36.68905
original,physics,0.5,20,-65.60996,-34.829754
original,physics,0.5,21,-88.73842,83.46744
original,physics,0.5,22,-82.71172,58.738598
original,physics,0.5,23,-30.027348,1.7048906
original,physics,0.5,24,-98.13755,115.497185
original,physics,0.5,25,-83.615,107.43046
original,physics,0.5,26,-71.86835,-18.180515
original,physics,0.5,27,-113.097496,140.34344
original,physics,0.5,28,-68.560814,-31.444283
original,physics,0.5,29,-109.9686,122.86906
original,physics,0.5,30,-63.84403,-39.000275
original,physics,0.5,31,-83.849686,45.495518
original,physics,0.5,32,-65.079994,-35.90545
original,physics,0.5,33,-87.99075,126.700134
original,physics,0.5,34,-77.11193,-22.548105
original,physics,0.5,35,-68.44778,-31.504005
original,physics,0.5,36,-73.83304,13.967316
original,physics,0.5,37,-83.17944,68.19133
original,physics,0.5,38,-62.010715,-33.320957
original,physics,0.5,39,-65.002205,24.041935
original,physics,0.5,40,-63.735012,-38.665356
original,physics,0.5,41,-56.62204,-47.1343
original,physics,0.5,42,-102.51236,124.04184
original,physics,0.5,43,-36.22564,-15.518036
original,physics,0.5,44,-96.69072,80.78779
original,physics,0.5,45,-83.29262,9.856201
original,physics,0.5,46,-62.243298,-33.119476
original,physics,0.5,47,-58.52404,-45.953835
original,physics,0.5,48,-92.08453,137.9329
original,physics,0.5,49,-59.139633,-44.34348
original,physics,0.5,50,-86.32604,19.553074
original,physics,0.5,51,-60.806557,-43.17829
original,physics,0.5,52,-78.19436,-19.065248
original,physics,0.5,53,-64.08958,-38.571144
original,physics,0.5,54,-61.137768,-42.012543
original,physics,0.5,55,-83.80616,-14.104196
original,physics,0.5,56,-78.356445,-21.250853
original,physics,0.5,57,-61.461044,-41.83074
original,physics,0.5,58,-92.62956,80.475136
original,physics,0.5,59,-85.81778,71.52566
original,physics,0.5,60,-97.94993,116.646935
original,physics,0.5,61,-56.709766,-49.065956
original,physics,0.5,62,-96.38057,111.94811
original,physics,0.5,63,-62.66915,-41.030975
original,physics,0.5,64,-92.769684,41.87551
original,physics,0.5,65,-96.838875,132.81293
original,physics,0.5,66,-63.54049,5.399652
original,physics,0.5,67,-64.120026,-37.21129
original,physics,0.5,68,-28.250427,83.3598
original,physics,0.5,69,-106.839066,117.33036
original,physics,0.5,70,-73.41676,-21.868916
original,physics,0.5,71,-63.527737,-30.350567
original,physics,0.5,72,-71.278725,-26.344728
original,physics,0.5,73,-77.69867,-10.5201025
original,physics,0.5,74,-90.924965,105.22609
original,physics,0.5,75,-56.38407,109.698
original,physics,0.5,76,-75.60094,31.889933
original,physics,0.5,77,-69.90931,-28.215672
original,physics,0.5,78,-71.7156,-28.20395
original,physics,0.5,79,-61.976536,-41.084263
original,physics,0.5,80,-66.57498,-33.42415
original,physics,0.5,81,-65.652824,-34.602314
original,physics,0.5,82,-58.170555,112.641594
original,physics,0.5,83,-57.847675,-45.616413
original,physics,0.5,84,-100.541245,63.514927
original,physics,0.5,85,-67.930016,-30.357914
original,physics,0.5,86,-1.5282797,0.12327397
original,physics,0.5,87,-16.650667,-24.164877
original,physics,0.5,88,6.7573476,15.025324
original,physics,0.5,89,-82.63849,-3.2916412
original,physics,0.5,90,-73.94662,-26.728918
original,physics,0.5,91,-74.26325,-3.3210146
original,physics,0.5,92,-46.433178,89.64645
original,physics,0.5,93,-58.63758,-45.86653
original,physics,0.5,94,-84.2485,146.10551
original,physics,0.5,95,-80.63244,-16.465208
original,physics,0.5,96,-60.29727,-43.369743
original,physics,0.5,97,-83.4018,-11.708455
original,physics,0.5,98,-82.86094,132.59279
original,physics,0.5,99,-60.57356,-42.822483
original,physics,0.5,100,-62.009136,-40.851982
original,physics,0.5,101,-53.4946,-51.153866
original,physics,0.5,102,-98.31424,34.055294
original,physics,0.5,103,-60.2567,-43.03915
original,physics,0.5,104,5.532774,4.708567
original,physics,0.5,105,-66.8908,-33.209183
original,physics,0.5,106,-98.04452,108.49805
original,physics,0.5,107,-56.668087,-47.57375
original,physics,0.5,108,-81.89094,-14.848862
original,physics,0.5,109,-72.8538,-23.96336
original,physics,0.5,110,-65.09452,-35.919006
original,physics,0.5,111,-73.10555,110.604225
original,physics,0.5,112,-64.56203,-37.544
original,physics,0.5,113,-86.81726,43.11396
original,physics,0.5,114,-69.12276,-30.420862
original,physics,0.5,115,-59.666557,-45.880676
original,physics,0.5,116,-74.834015,-20.294945
original,physics,0.5,117,-72.51139,-28.960413
original,physics,0.5,118,-91.69648,135.74387
original,physics,0.5,119,-62.004093,-40.829926
original,physics,0.5,120,-75.67907,-19.937403
original,physics,0.5,121,-59.52975,-44.22484
original,physics,0.5,122,-62.728966,-40.154377
original,physics,0.5,123,-2.2292874,38.944572
original,physics,0.5,124,-74.201004,0.8352988
original,physics,0.5,125,-70.332146,-27.00428
original,physics,0.5,126,-77.47968,57.55058
original,physics,0.5,127,-78.79894,137.4629
original,physics,0.5,128,-53.778484,-50.662243
original,physics,0.5,129,-67.91997,132.03032
original,physics,0.5,130,-95.8772,140.91618
original,physics,0.5,131,-67.47181,97.41478
original,physics,0.5,132,-72.00458,-25.238127
original,physics,0.5,133,-88.03643,115.30452
original,physics,0.5,134,-61.298584,-41.925068
original,physics,0.5,135,-11.342099,-49.190296
original,physics,0.5,136,-70.75551,-26.050402
original,physics,0.5,137,-67.644554,-31.905952
original,physics,0.5,138,-58.35568,-45.92833
original,physics,0.5,139,-98.60444,88.72601
original,physics,0.5,140,-92.44467,82.663826
original,physics,0.5,141,-75.15931,-3.2414336
original,physics,0.5,142,-78.49646,127.93724
original,physics,0.5,143,-65.07686,-32.156845
original,physics,0.5,144,-66.40474,-31.236053
original,physics,0.5,145,-24.983154,25.60413
original,physics,0.5,146,-59.17269,-44.528267
original,physics,0.5,147,-73.559296,-3.9592934
original,physics,0.5,148,-65.01929,-31.080378
original,physics,0.5,149,-79.23567,-18.627266
original,physics,0.5,150,-76.78278,81.69768
original,physics,0.5,151,-65.97812,-32.47536
original,physics,0.5,152,-61.21554,-42.214474
original,physics,0.5,153,-69.18292,-28.905235
original,physics,0.5,154,-55.231647,-49.115765
original,physics,0.5,155,-90.98654,96.32058
original,physics,0.5,156,-63.001167,-39.60287
original,physics,0.5,157,-77.29735,-22.339375
original,physics,0.5,158,-113.53394,128.55199
original,physics,0.5,159,-10.179891,-12.219369
original,physics,0.5,160,-64.61005,-37.22391
original,physics,0.5,161,-82.05232,132.16095
original,physics,0.5,162,-64.20016,-38.197968
original,physics,0.5,163,-64.89286,-36.57111
original,physics,0.5,164,-86.295525,-20.88588
original,physics,0.5,165,-71.691216,-25.185835
original,physics,0.5,166,-61.093903,-42.025036
original,physics,0.5,167,-68.79901,-29.698406
original,physics,0.5,168,-74.573105,-24.28147
original,physics,0.5,169,-66.82125,98.29784
original,physics,0.5,170,-85.53794,33.92636
original,physics,0.5,171,-70.82298,-25.418274
original,physics,0.5,172,-60.276905,-43.775078
original,physics,0.5,173,-77.18471,-20.710196
original,physics,0.5,174,-64.196846,97.26429
original,physics,0.5,175,-75.925896,-23.803349
original,physics,0.5,176,-63.841633,-38.608032
original,physics,0.5,177,-115.622215,89.49762
original,physics,0.5,178,-67.15098,-31.27789
original,physics,0.5,179,-75.12515,-14.06292
original,physics,0.5,180,-64.92788,-33.519184
original,physics,0.5,181,-57.782127,-39.16025
original,physics,0.5,182,-101.87811,4.7182207
original,physics,0.5,183,-91.1855,138.16345
original,physics,0.5,184,-68.28193,-31.707626
original,physics,0.5,185,-80.74647,-15.44095
original,physics,0.5,186,-78.00329,-21.668228
original,physics,0.5,187,-56.67136,-46.95453
original,physics,0.5,188,-83.20591,6.7330575
original,physics,0.5,189,-116.82974,59.911385
original,physics,0.5,190,-63.99464,-38.36435
original,physics,0.5,191,-104.89738,92.840645
original,physics,0.5,192,-68.59494,-28.174717
original,physics,0.5,193,-71.420555,-24.328283
original,physics,0.5,194,-29.847197,92.24482
original,physics,0.5,195,-61.805637,-38.07906
original,physics,0.5,196,-77.71494,-18.697374
original,physics,0.5,197,-57.698788,-45.543915
original,physics,0.5,198,-84.41562,-11.814235
original,physics,0.5,199,-105.14157,76.06308
original,physics,1.0,0,-115.28815,151.64227
original,physics,1.0,1,-156.63927,84.09285
original,physics,1.0,2,-64.220505,-37.97266
original,physics,1.0,3,52.201797,17.967205
original,physics,1.0,4,-122.910904,137.86841
original,physics,1.0,5,-43.44633,-60.650234
original,physics,1.0,6,-133.77557,144.8576
original,physics,1.0,7,2.3565686,112.75306
original,physics,1.0,8,-61.749817,-45.722073
original,physics,1.0,9,-112.49517,159.10004
original,physics,1.0,10,-32.923386,118.50329
original,physics,1.0,11,-79.08281,7.9638085
original,physics,1.0,12,-59.80619,-45.85632
original,physics,1.0,13,-62.785027,-40.114353
original,physics,1.0,14,-17.736404,-40.720406
original,physics,1.0,15,-101.80992,2.9167843
original,physics,1.0,16,-138.83179,153.25063
original,physics,1.0,17,-63.480892,-61.874924
original,physics,1.0,18,-118.54066,126.28773
original,physics,1.0,19,-122.58626,75.69185
original,physics,1.0,20,78.985725,135.63042
original,physics,1.0,21,-117.94294,13.578068
original,physics,1.0,22,-91.17566,122.23249
original,physics,1.0,23,-56.6575,-48.10856
original,physics,1.0,24,-90.68752,129.5262
original,physics,1.0,25,-69.02202,-41.065525
original,physics,1.0,26,-43.59976,-62.85728
original,physics,1.0,27,-46.722683,-18.97619
original,physics,1.0,28,-61.44249,39.919724
original,physics,1.0,29,-116.23411,148.34433
original,physics,1.0,30,-56.637928,-49.30079
original,physics,1.0,31,-108.29519,134.00467
original,physics,1.0,32,-58.73067,-46.449944
original,physics,1.0,33,-74.058105,-21.2166
original,physics,1.0,34,-89.07014,96.98263
original,physics,1.0,35,-47.9312,-22.539896
original,physics,1.0,36,-43.259003,77.3142
original,physics,1.0,37,-80.48548,143.47694
original,physics,1.0,38,-66.92264,-31.855646
original,physics,1.0,39,-53.780766,-54.67431
original,physics,1.0,40,-74.32021,-34.45562
original,physics,1.0,41,-62.13582,-32.09182
original,physics,1.0,42,-83.667114,10.331632
original,physics,1.0,43,-110.927025,84.78859
original,physics,1.0,44,-56.812637,-48.484562
original,physics,1.0,45,-63.730114,-39.320812
original,physics,1.0,46,-35.779858,79.4543
original,physics,1.0,47,-81.74007,32.903004
original,physics,1.0,48,-113.15801,130.62022
original,physics,1.0,49,-77.917625,-16.886923
original,physics,1.0,50,-90.68955,97.31957
original,physics,1.0,51,-58.09038,-45.359383
original,physics,1.0,52,-59.29811,-44.546375
original,physics,1.0,53,-58.21084,-47.47693
original,physics,1.0,54,-43.322334,128.24347
original,physics,1.0,55,-106.07267,128.09448
original,physics,1.0,56,-52.14953,-53.66693
original,physics,1.0,57,-59.774254,-39.288067
original,physics,1.0,58,-61.78107,-41.66622
original,physics,1.0,59,-62.22927,-27.320946
original,physics,1.0,60,-100.90492,142.1372
original,physics,1.0,61,-133.55566,139.83026
original,physics,1.0,62,-51.715996,-53.720608
original,physics,1.0,63,-72.36745,-23.32359
original,physics,1.0,64,-104.21159,155.87971
original,physics,1.0,65,-63.64636,-41.165154
original,physics,1.0,66,-12.412635,-97.499016
original,physics,1.0,67,-122.479706,136.60445
original,physics,1.0,68,-107.26995,117.85889
original,physics,1.0,69,-100.44394,58.86761
original,physics,1.0,70,-53.18104,-51.129047
original,physics,1.0,71,-142.6422,142.87859
original,physics,1.0,72,-111.0288,112.82297
original,physics,1.0,73,-105.17775,80.843124
original,physics,1.0,74,-135.15616,155.09175
original,physics,1.0,75,-59.26058,-41.226543
original,physics,1.0,76,-105.45681,78.97199
original,physics,1.0,77,-133.51707,148.02551
original,physics,1.0,78,-52.968777,-52.757072
original,physics,1.0,79,-58.341496,-46.088413
original,physics,1.0,80,-112.24215,64.66635
original,physics,1.0,81,-83.56084,-14.114158
original,physics,1.0,82,-56.454456,-47.396587
original,physics,1.0,83,-87.10338,147.43596
original,physics,1.0,84,-41.808723,-60.946526
original,physics,1.0,85,-55.662273,-48.25322
original,physics,1.0,86,-74.651024,60.554253
original,physics,1.0,87,-70.3122,32.61009
original,physics,1.0,88,-90.77258,18.999
original,physics,1.0,89,-145.27417,155.27676
original,physics,1.0,90,-96.040924,144.29788
original,physics,1.0,91,-70.32657,131.45024
original,physics,1.0,92,-60.105297,-44.854725
original,physics,1.0,93,-52.811707,-52.386185
original,physics,1.0,94,-98.59532,-17.30771
original,physics,1.0,95,-119.13004,163.44644
original,physics,1.0,96,-63.238594,-30.453325
original,physics,1.0,97,-53.88816,-49.80435
original,physics,1.0,98,-64.61148,-42.936714
original,physics,1.0,99,67.89092,7.888758
original,physics,1.0,100,-149.60371,162.8716
original,physics,1.0,101,-47.986675,66.17544
original,physics,1.0,102,-114.32369,132.46461
original,physics,1.0,103,-56.549885,-47.096
original,physics,1.0,104,-85.43249,58.707302
original,physics,1.0,105,-82.658066,156.78676
original,physics,1.0,106,-58.554146,-41.796803
original,physics,1.0,107,-58.224625,-49.039764
original,physics,1.0,108,81.20458,32.05011
original,physics,1.0,109,-92.21704,52.371357
original,physics,1.0,110,-58.36706,-45.414776
original,physics,1.0,111,-119.43151,27.855553
original,physics,1.0,112,-63.34073,-39.301964
original,physics,1.0,113,82.09697,-43.85978
original,physics,1.0,114,-97.95443,-115.76809
original,physics,1.0,115,79.140656,-1.5751755
original,physics,1.0,116,-121.933525,147.94019
original,physics,1.0,117,-165.67236,-107.32548
original,physics,1.0,118,-73.65978,-1.8835696
original,physics,1.0,119,-46.481922,-59.50441
original,physics,1.0,120,32.34774,-160.25278
original,physics,1.0,121,-61.789062,-41.91082
original,physics,1.0,122,81.01703,11.980391
original,physics,1.0,123,-117.468925,130.01988
original,physics,1.0,124,46.309082,38.576653
original,physics,1.0,125,-60.644054,-45.26919
original,physics,1.0,126,-60.73849,-42.469536
original,physics,1.0,127,-55.991856,-48.507397
original,physics,1.0,128,-62.884117,-44.06717
original,physics,1.0,129,-107.68707,123.28516
original,physics,1.0,130,-47.056976,77.170456
original,physics,1.0,131,-121.71338,128.10692
original,physics,1.0,132,-99.44122,51.951706
original,physics,1.0,133,-102.47861,4.053772
original,physics,1.0,134,-31.423136,-8.82532
original,physics,1.0,135,-77.894684,135.41814
original,physics,1.0,136,-130.1361,139.2298
original,physics,1.0,137,-69.12153,-30.035305
original,physics,1.0,138,-140.08372,148.88153
original,physics,1.0,139,-66.26978,-40.112827
original,physics,1.0,140,-44.13526,-62.323185
original,physics,1.0,141,-105.16289,120.61064
original,physics,1.0,142,-113.95969,127.3522
original,physics,1.0,143,-43.987633,-62.11416
original,physics,1.0,144,-56.973984,-46.819458
original,physics,1.0,145,-63.404064,-37.00283
original,physics,1.0,146,-56.029396,-47.721706
original,physics,1.0,147,-102.58193,133.25975
original,physics,1.0,148,-92.1625,50.182335
original,physics,1.0,149,68.0155,31.131319
original,physics,1.0,150,-137.13313,149.06894
original,physics,1.0,151,-96.627174,149.29822
original,physics,1.0,152,-48.742405,-57.229256
original,physics,1.0,153,-51.25206,-53.989346
original,physics,1.0,154,-82.997475,131.22852
original,physics,1.0,155,-61.765636,-36.710323
original,physics,1.0,156,-52.54887,-44.540638
original,physics,1.0,157,-76.51636,15.437486
original,physics,1.0,158,-164.52951,104.08489
original,physics,1.0,159,-113.8751,124.751724
original,physics,1.0,160,-59.38749,-45.52902
original,physics,1.0,161,-115.771324,132.19598
original,physics,1.0,162,-78.658325,-20.8932
original,physics,1.0,163,-119.94436,113.6475
original,physics,1.0,164,-119.30321,-68.40831
original,physics,1.0,165,-116.06741,154.8083
original,physics,1.0,166,-121.97852,131.65094
original,physics,1.0,167,32.765724,7.0466566
original,physics,1.0,168,-73.64527,-26.28861
original,physics,1.0,169,-3.764132,92.407616
original,physics,1.0,170,-59.313663,-45.320595
original,physics,1.0,171,-147.69077,164.55266
original,physics,1.0,172,-120.23182,126.92069
original,physics,1.0,173,-47.44063,-57.96881
original,physics,1.0,174,-124.56389,133.07948
original,physics,1.0,175,-59.793438,-37.156715
original,physics,1.0,176,-64.232864,-38.27011
original,physics,1.0,177,-111.09258,121.47378
original,physics,1.0,178,-88.2499,136.10378
original,physics,1.0,179,-78.09439,15.058718
original,physics,1.0,180,-61.870625,-41.043888
original,physics,1.0,181,-82.66504,75.76357
original,physics,1.0,182,-93.08774,167.45732
original,physics,1.0,183,-120.66377,129.54123
original,physics,1.0,184,93.993774,17.073792
original,physics,1.0,185,35.82106,24.15219
original,physics,1.0,186,-91.58116,70.82242
original,physics,1.0,187,-103.98095,98.38508
original,physics,1.0,188,-83.36306,-22.569422
original,physics,1.0,189,-123.596016,136.23558
