experiment,variant,sigma,sample_idx,phi,psi
original,physics,0.2,54,-103.928764,99.270515
original,physics,0.2,55,-38.40962,26.42733
original,physics,0.2,56,-94.49282,114.05798
original,physics,0.2,57,-93.052864,-5.691747
original,physics,0.2,58,-110.09674,115.02944
original,physics,0.2,59,50.72173,-100.9042
original,physics,0.2,60,-113.820274,117.514496
original,physics,0.2,61,65.77921,-17.054304
original,physics,0.2,62,54.978558,61.396927
original,physics,0.2,63,-120.20396,164.67369
original,physics,0.2,64,50.736393,-97.78839
original,physics,0.2,65,78.081566,0.9776679
original,physics,0.2,66,-119.139755,54.256443
original,physics,0.2,67,61.822994,167.99081
original,physics,0.2,68,-123.63219,107.815796
original,physics,0.2,69,61.05731,-101.92128
original,physics,0.2,70,-105.97353,143.86255
original,physics,0.2,71,-113.92861,117.75787
original,physics,0.2,72,-102.61217,145.16231
original,physics,0.2,73,-139.74788,128.41177
original,physics,0.2,74,-117.248505,99.96498
original,physics,0.2,75,-126.45813,19.008078
original,physics,0.2,76,48.074207,97.58337
original,physics,0.2,77,-116.849594,142.3418
original,physics,0.2,78,-122.6546,9.600056
original,physics,0.2,79,-113.727425,100.90777
original,physics,0.2,80,-118.69194,20.5858
original,physics,0.2,81,54.63616,36.94267
original,physics,0.2,82,-143.185,175.10414
original,physics,0.2,83,-90.888985,46.806087
original,physics,0.2,84,-64.35924,69.11447
original,physics,0.2,85,-35.46349,32.642883
original,physics,0.2,86,-119.94886,14.620814
original,physics,0.2,87,-92.45154,28.907171
original,physics,0.2,88,-119.80116,23.232166
original,physics,0.2,89,-68.93983,-0.30321324
original,physics,0.2,90,-122.71106,112.88713
original,physics,0.2,91,-132.14684,116.13455
original,physics,0.2,92,-117.41792,129.26646
original,physics,0.2,93,56.953766,33.218555
original,physics,0.2,94,-116.60879,122.873344
original,physics,0.2,95,-127.6515,40.656254
original,physics,0.2,96,48.994915,35.435143
original,physics,0.2,97,-119.54672,133.56345
original,physics,0.2,98,-112.49473,104.43452
original,physics,0.2,99,-115.24811,100.78495
original,physics,0.2,100,-127.292694,93.392334
original,physics,0.2,101,58.101154,24.160938
original,physics,0.2,102,-120.590355,79.543015
original,physics,0.2,103,-120.82543,47.399525
original,physics,0.2,104,-9.499525,82.93675
original,physics,0.2,105,71.98764,20.928143
original,physics,0.2,106,-115.41183,115.662285
original,physics,0.2,107,-116.25075,89.9544
original,physics,0.2,108,-110.15393,-135.38072
original,physics,0.2,109,-97.873955,116.12122
original,physics,0.2,110,-110.06968,106.72841
original,physics,0.2,111,-113.160416,92.975845
original,physics,0.2,112,-120.91977,24.435425
original,physics,0.2,113,-133.42657,116.05967
original,physics,0.2,114,-114.88414,133.03809
original,physics,0.2,115,-115.742744,131.3711
original,physics,0.2,116,-122.22105,41.805603
original,physics,0.2,117,-99.04894,91.474174
original,physics,0.2,118,-123.871414,20.76086
original,physics,0.2,119,-123.56954,102.69497
original,physics,0.2,120,-162.33066,178.26993
original,physics,0.2,121,-130.83946,120.4782
original,physics,0.2,122,66.29802,4.6362247
original,physics,0.2,123,-104.11996,110.88883
original,physics,0.2,124,49.451015,26.24838
original,physics,0.2,125,-116.07636,125.43999
original,physics,0.2,126,-113.82461,92.9137
original,physics,0.2,127,-121.41473,61.385696
original,physics,0.2,128,51.845055,38.897476
original,physics,0.2,129,52.93093,23.458876
original,physics,0.2,130,-120.7731,45.421875
original,physics,0.2,131,56.48964,-40.211773
original,physics,0.2,132,-113.049934,121.06073
original,physics,0.2,133,58.012737,25.949594
original,physics,0.2,134,-128.2112,12.922861
original,physics,0.2,135,-82.89864,94.16545
original,physics,0.2,136,-114.81044,84.13802
original,physics,0.2,137,-114.16495,95.94542
original,physics,0.2,138,65.18859,-11.915392
original,physics,0.2,139,53.723866,19.092049
original,physics,0.2,140,-124.108635,9.357462
original,physics,0.2,141,-129.78114,148.36282
original,physics,0.2,142,-55.170357,55.859024
original,physics,0.2,143,52.747158,25.79371
original,physics,0.2,144,-103.92282,7.1691656
original,physics,0.2,145,-127.75909,3.769978
original,physics,0.2,146,-128.08939,140.85509
original,physics,0.2,147,50.790615,10.658753
original,physics,0.2,148,-122.92073,106.56938
original,physics,0.2,149,-138.5384,161.3258
original,physics,0.2,150,58.558826,9.761031
original,physics,0.2,151,50.51461,54.05619
original,physics,0.2,152,-103.75319,132.98878
original,physics,0.2,153,48.55142,53.963165
original,physics,0.2,154,59.849957,101.72787
original,physics,0.2,155,-169.96472,164.77869
original,physics,0.2,156,50.596867,53.154705
original,physics,0.2,157,-103.04607,114.059044
original,physics,0.2,158,-111.52398,53.788044
original,physics,0.2,159,-103.95132,165.83545
original,physics,0.2,160,-114.870804,107.42838
original,physics,0.2,161,76.20838,18.04793
original,physics,0.2,162,-113.251686,110.51418
original,physics,0.2,163,51.200077,43.474243
original,physics,0.2,164,57.81404,-151.64082
original,physics,0.2,165,-113.00375,152.50737
original,physics,0.2,166,-123.697975,70.59785
original,physics,0.2,167,-117.94316,115.70578
original,physics,0.2,168,-126.12499,132.1799
original,physics,0.2,169,-113.99988,1.0160302
original,physics,0.2,170,-96.569885,104.04868
original,physics,0.2,171,-114.06456,99.776726
original,physics,0.2,172,-97.72396,15.949587
original,physics,0.2,173,-140.49979,122.77542
original,physics,0.2,174,-99.729546,95.23982
original,physics,0.2,175,38.031696,30.333622
original,physics,0.2,176,-111.59033,-141.55542
original,physics,0.2,177,-109.315445,111.0324
original,physics,0.2,178,-120.47413,87.80951
original,physics,0.2,179,48.488693,49.96763
original,physics,0.2,180,-75.70821,112.968376
original,physics,0.2,181,-111.25093,98.67134
original,physics,0.2,182,-104.04662,137.5472
original,physics,0.2,183,-122.724884,35.71436
original,physics,0.2,184,-139.10854,147.60545
original,physics,0.2,185,49.24211,52.3549
original,physics,0.2,186,-115.80086,96.89227
original,physics,0.2,187,-110.28067,118.56796
original,physics,0.2,188,-132.63568,121.296455
original,physics,0.2,189,-95.5878,6.712839
original,physics,0.2,190,-114.95249,132.14594
original,physics,0.2,191,68.42298,-3.5420809
original,physics,0.2,192,-53.23185,-159.53539
original,physics,0.2,193,-114.63744,152.22327
original,physics,0.2,194,61.74962,134.72264
original,physics,0.2,195,-106.48383,97.090866
original,physics,0.2,196,-106.79648,136.03894
original,physics,0.2,197,52.09205,23.663916
original,physics,0.2,198,-62.360764,39.091053
original,physics,0.2,199,51.815506,39.668846
original,physics,0.5,0,-93.9174,97.12552
original,physics,0.5,1,-122.11216,114.768394
original,physics,0.5,2,-142.11047,130.73671
original,physics,0.5,3,59.589577,37.88112
original,physics,0.5,4,-152.58948,-164.35056
original,physics,0.5,5,49.645844,-121.877266
original,physics,0.5,6,-130.78545,35.44618
original,physics,0.5,7,-99.18344,135.55219
original,physics,0.5,8,-127.13535,112.89038
original,physics,0.5,9,-107.81106,100.09076
original,physics,0.5,10,-123.81574,146.633
original,physics,0.5,11,-89.08124,-9.549808
original,physics,0.5,12,-119.63729,85.54767
original,physics,0.5,13,-119.21262,96.5211
original,physics,0.5,14,55.097538,22.982693
original,physics,0.5,15,50.936165,57.664555
original,physics,0.5,16,-114.90594,103.33021
original,physics,0.5,17,-100.06157,14.1601925
original,physics,0.5,18,-151.93835,-167.68155
original,physics,0.5,19,-130.66534,43.086166
original,physics,0.5,20,51.738945,-127.70304
original,physics,0.5,21,-54.94264,-72.1842
original,physics,0.5,22,-123.241585,171.35306
original,physics,0.5,23,-129.99353,126.82938
original,physics,0.5,24,-144.59108,150.30678
original,physics,0.5,25,-82.95211,138.39989
original,physics,0.5,26,62.616028,2.848076
original,physics,0.5,27,-108.71301,165.5356
original,physics,0.5,28,-122.42133,167.4499
original,physics,0.5,29,-111.6713,-97.085884
original,physics,0.5,30,-121.258644,128.52739
original,physics,0.5,31,-133.547,65.510765
original,physics,0.5,32,60.59667,31.054264
original,physics,0.5,33,-120.26021,69.87453
original,physics,0.5,34,-125.71141,98.32561
original,physics,0.5,35,-128.64749,98.468575
original,physics,0.5,36,-112.925156,25.142635
original,physics,0.5,37,-85.42385,164.09576
original,physics,0.5,38,-109.61834,54.58794
original,physics,0.5,39,-95.48997,-104.182724
original,physics,0.5,40,-84.80811,-8.67628
original,physics,0.5,41,-125.95699,129.6008
original,physics,0.5,42,57.59809,-102.80125
original,physics,0.5,43,56.28286,61.42549
original,physics,0.5,44,-113.575874,162.98631
original,physics,0.5,45,-111.5182,58.877487
original,physics,0.5,46,-65.48168,-19.662304
original,physics,0.5,47,-116.684166,146.47011
original,physics,0.5,48,-95.76402,60.214996
original,physics,0.5,49,-148.35504,-37.398407
original,physics,0.5,50,-117.398766,150.4528
original,physics,0.5,51,59.79376,32.402542
original,physics,0.5,52,81.800255,-118.18758
original,physics,0.5,53,-146.99286,158.18376
original,physics,0.5,54,-57.427193,102.88287
original,physics,0.5,55,-85.17606,102.92114
original,physics,0.5,56,-81.387,-21.404188
original,physics,0.5,57,49.148846,32.56408
original,physics,0.5,58,-159.89648,-88.813614
original,physics,0.5,59,-126.55254,28.576162
original,physics,0.5,60,-141.40125,-137.97026
original,physics,0.5,61,-116.078606,120.70783
original,physics,0.5,62,59.37375,34.893185
original,physics,0.5,63,59.14424,25.809988
original,physics,0.5,64,5.795663,85.3778
original,physics,0.5,65,-100.04109,45.514618
original,physics,0.5,66,68.48624,24.431873
original,physics,0.5,67,60.623558,29.923916
original,physics,0.5,68,-102.34786,-19.677237
original,physics,0.5,69,64.66736,4.1278424
original,physics,0.5,70,-106.86034,11.234549
original,physics,0.5,71,-132.84314,171.40228
original,physics,0.5,72,71.64216,141.04718
original,physics,0.5,73,-76.30375,-8.524906
original,physics,0.5,74,-161.40633,-81.682816
original,physics,0.5,75,72.28587,-42.121086
original,physics,0.5,76,59.031605,-88.85529
original,physics,0.5,77,49.224056,52.214066
original,physics,0.5,78,-114.261955,102.17615
original,physics,0.5,79,-89.32459,-22.069592
original,physics,0.5,80,-113.406586,16.840782
original,physics,0.5,81,-108.68926,168.68488
original,physics,0.5,82,-142.99962,170.82274
original,physics,0.5,83,-125.671616,91.2454
original,physics,0.5,84,-154.14626,-46.069107
original,physics,0.5,85,64.39373,-13.441851
original,physics,0.5,86,-106.129684,17.056976
original,physics,0.5,87,-125.94537,-99.50293
original,physics,0.5,88,-156.31664,169.95569
original,physics,0.5,89,-106.46233,118.789
original,physics,0.5,90,53.680546,37.59734
original,physics,0.5,91,68.15421,-110.27723
original,physics,0.5,92,75.71315,-129.09764
original,physics,0.5,93,-84.14572,-3.56559
original,physics,0.5,94,-112.460655,19.06483
original,physics,0.5,95,52.32069,52.130615
original,physics,0.5,96,61.57709,17.215818
original,physics,0.5,97,-93.378075,31.488167
original,physics,0.5,98,60.32613,-66.32203
original,physics,0.5,99,58.8967,-156.04408
original,physics,0.5,100,59.948483,101.45952
original,physics,0.5,101,-154.3595,162.10709
original,physics,0.5,102,-92.90002,109.88752
original,physics,0.5,103,-102.24631,-4.4435854
original,physics,0.5,104,-124.75141,29.548286
original,physics,0.5,105,-124.262535,154.08322
original,physics,0.5,106,-86.87876,-6.1704073
original,physics,0.5,107,49.673214,32.436092
original,physics,0.5,108,-111.616325,8.215822
original,physics,0.5,109,-142.4235,169.60811
original,physics,0.5,110,78.085495,5.737332
original,physics,0.5,111,-82.65711,174.30391
original,physics,0.5,112,-162.80652,173.15367
original,physics,0.5,113,56.13734,86.147835
original,physics,0.5,114,63.249233,3.1359293
original,physics,0.5,115,69.76951,108.04567
original,physics,0.5,116,-124.36149,115.19807
original,physics,0.5,117,48.19205,48.134136
original,physics,0.5,118,-88.31334,-2.331576
original,physics,0.5,119,-128.33366,4.134447
original,physics,0.5,120,-124.50189,170.1012
original,physics,0.5,121,-118.8769,0.42719147
original,physics,0.5,122,-131.50734,44.75862
original,physics,0.5,123,-140.41942,120.186195
original,physics,0.5,124,-88.58969,-18.244987
original,physics,0.5,125,-91.0103,99.0223
original,physics,0.5,126,-130.16368,107.36709
original,physics,0.5,127,-85.50722,10.985558
original,physics,0.5,128,-125.68143,67.193245
original,physics,0.5,129,-92.18455,66.55283
original,physics,0.5,130,-121.946556,2.9870696
original,physics,0.5,131,-138.95778,120.15901
original,physics,0.5,132,-114.62765,113.0324
original,physics,0.5,133,-128.09637,38.508427
original,physics,0.5,134,-85.22562,-21.658646
original,physics,0.5,135,-102.73769,169.32799
original,physics,0.5,136,-120.00547,97.86876
original,physics,0.5,137,-93.54782,129.52312
original,physics,0.5,138,55.23053,-50.65634
original,physics,0.5,139,-142.11888,128.57378
original,physics,0.5,140,56.860664,-162.53603
original,physics,0.5,141,-112.87146,15.777313
original,physics,0.5,142,-141.10904,130.69576
original,physics,0.5,143,-115.13688,158.2631
original,physics,0.5,144,-123.46847,102.57512
original,physics,0.5,145,78.33621,134.02902
original,physics,0.5,146,-100.97901,-57.19652
original,physics,0.5,147,126.22298,20.356695
original,physics,0.5,148,-122.433655,144.44818
original,physics,0.5,149,-129.03233,-0.5420347
original,physics,0.5,150,-162.38416,-85.22298
original,physics,0.5,151,-141.43068,130.18877
original,physics,0.5,152,54.8866,-98.12872
original,physics,0.5,153,-113.94294,148.98225
original,physics,0.5,154,51.80351,47.059578
original,physics,0.5,155,54.450302,-70.722496
original,physics,0.5,156,-51.173016,63.304317
original,physics,0.5,157,77.684616,23.133041
original,physics,0.5,158,52.46715,46.079845
original,physics,0.5,159,65.05323,24.725395
original,physics,0.5,160,74.32062,3.8263195
original,physics,0.5,161,-114.3611,125.51478
original,physics,0.5,162,-132.10332,48.839024
original,physics,0.5,163,-165.46114,-157.5464
original,physics,0.5,164,-130.30258,120.299904
original,physics,0.5,165,75.205574,-5.054861
original,physics,0.5,166,82.47529,-57.358093
original,physics,0.5,167,-112.514984,139.18713
original,physics,0.5,168,-120.1076,37.841175
original,physics,0.5,169,-118.44062,-64.83102
original,physics,0.5,170,56.897114,-154.81133
original,physics,0.5,171,121.82634,48.33147
original,physics,0.5,172,-69.491585,43.083275
original,physics,0.5,173,-125.00905,20.560469
original,physics,0.5,174,-149.17159,-81.59272
original,physics,0.5,175,-106.48709,15.10352
original,physics,0.5,176,-153.75102,173.4448
original,physics,0.5,177,-109.213196,71.965805
original,physics,0.5,178,-139.64983,121.52515
original,physics,0.5,179,49.57063,51.173622
original,physics,0.5,180,-127.14769,142.61
original,physics,0.5,181,-81.91935,51.76901
original,physics,0.5,182,55.012436,43.14529
original,physics,0.5,183,-117.18848,17.801596
original,physics,0.5,184,49.385067,-16.358517
original,physics,0.5,185,-117.632866,102.32492
original,physics,0.5,186,76.09869,30.488031
original,physics,0.5,187,64.729,45.399235
original,physics,0.5,188,-104.66576,111.6253
original,physics,0.5,189,56.41675,40.83069
original,physics,0.5,190,-128.02126,40.00576
original,physics,0.5,191,-95.8291,5.2779417
original,physics,0.5,192,-85.86239,-77.08068
original,physics,0.5,193,70.36513,177.3603
original,physics,0.5,194,-83.46741,-50.21037
original,physics,0.5,195,-134.58249,-60.752705
original,physics,0.5,196,-101.65145,16.4122
original,physics,0.5,197,61.291016,31.694086
original,physics,0.5,198,59.8273,31.168663
original,physics,0.5,199,-89.63031,167.69168
original,physics,1.0,0,-134.03836,109.20655
original,physics,1.0,1,-80.61209,69.01919
original,physics,1.0,2,59.231995,32.735497
original,physics,1.0,3,-141.25482,-118.43223
original,physics,1.0,4,-135.03627,-96.3996
original,physics,1.0,5,-54.84635,-47.27899
original,physics,1.0,6,-53.498604,-28.632662
original,physics,1.0,7,79.05733,-121.553925
original,physics,1.0,8,72.07847,78.60665
original,physics,1.0,9,-163.87422,176.43277
original,physics,1.0,10,-108.51838,144.62541
original,physics,1.0,11,59.701183,38.36989
original,physics,1.0,12,-152.91914,129.08545
original,physics,1.0,13,63.868504,16.742258
original,physics,1.0,14,-88.31583,-19.995405
original,physics,1.0,15,44.188744,-126.714424
original,physics,1.0,16,71.56894,29.563019
original,physics,1.0,17,48.081074,-137.28427
original,physics,1.0,18,-161.27065,-88.572334
original,physics,1.0,19,-145.14436,-92.968506
original,physics,1.0,20,116.61347,-86.8094
original,physics,1.0,21,65.30247,33.707733
original,physics,1.0,22,111.34272,-82.708885
original,physics,1.0,23,-135.46082,-27.025812
original,physics,1.0,24,-63.689655,-70.703926
original,physics,1.0,25,-72.29629,153.78944
original,physics,1.0,26,-68.11659,-45.286556
original,physics,1.0,27,68.674164,-60.40215
original,physics,1.0,28,-169.84448,171.27408
original,physics,1.0,29,-139.67526,100.77283
original,physics,1.0,30,-125.914375,27.809513
original,physics,1.0,31,-151.26924,157.56407
original,physics,1.0,32,61.315266,-45.155407
original,physics,1.0,33,-145.7054,131.63861
original,physics,1.0,34,-145.53748,-156.80414
original,physics,1.0,35,-160.55164,-86.00654
original,physics,1.0,36,-65.11134,-41.807377
original,physics,1.0,37,62.634624,-0.486682
original,physics,1.0,38,-101.679535,60.30077
original,physics,1.0,39,-76.21299,105.588425
original,physics,1.0,40,-165.56122,176.3144
original,physics,1.0,41,-127.3309,10.820006
original,physics,1.0,42,73.644135,120.526695
original,physics,1.0,43,-102.59787,151.02321
original,physics,1.0,44,-115.28328,-4.536623
original,physics,1.0,45,-130.10751,118.107635
original,physics,1.0,46,87.85482,133.75334
original,physics,1.0,47,-69.756355,146.77115
original,physics,1.0,48,57.008274,-67.777016
original,physics,1.0,49,45.691692,-137.16039
original,physics,1.0,50,52.077656,44.356888
original,physics,1.0,51,-105.51874,153.73718
original,physics,1.0,52,58.557434,30.879623
original,physics,1.0,53,57.8421,28.700705
original,physics,1.0,54,-132.02765,7.8702044
original,physics,1.0,55,-102.89548,140.52988
original,physics,1.0,56,-84.16876,71.26497
original,physics,1.0,57,-119.524734,-53.660854
original,physics,1.0,58,-133.98424,103.70221
original,physics,1.0,59,-79.23464,-57.62046
original,physics,1.0,60,78.637886,-99.50708
original,physics,1.0,61,-116.80684,34.052986
original,physics,1.0,62,-154.23346,147.66423
original,physics,1.0,63,-176.77385,-122.41565
original,physics,1.0,64,-119.88098,151.05229
original,physics,1.0,65,-104.07153,77.727425
original,physics,1.0,66,-154.75153,155.36583
original,physics,1.0,67,69.17147,-47.74496
original,physics,1.0,68,-134.82913,6.7141833
original,physics,1.0,69,83.57403,-87.503654
original,physics,1.0,70,49.183624,-122.639534
original,physics,1.0,71,-120.516914,-39.515553
original,physics,1.0,72,-162.46837,-155.42432
original,physics,1.0,73,54.4326,-5.0002403
original,physics,1.0,74,-140.67583,-143.9325
original,physics,1.0,75,-118.47734,56.949654
original,physics,1.0,76,-122.09772,12.915633
original,physics,1.0,77,-96.05654,-177.55632
original,physics,1.0,78,78.61647,-143.32385
original,physics,1.0,79,50.50595,-90.61606
original,physics,1.0,80,66.00045,31.977823
original,physics,1.0,81,80.53378,120.68428
original,physics,1.0,82,-75.79914,161.99014
original,physics,1.0,83,-117.41746,-2.6487384
original,physics,1.0,84,-107.57077,108.28054
original,physics,1.0,85,-53.012863,168.95166
original,physics,1.0,86,-143.06238,127.56094
original,physics,1.0,87,-162.76204,172.31978
original,physics,1.0,88,80.59035,10.007148
original,physics,1.0,89,-133.14929,44.542553
original,physics,1.0,90,77.740295,-4.7363515
original,physics,1.0,91,-81.1361,135.34627
original,physics,1.0,92,80.19958,136.8432
original,physics,1.0,93,-91.682945,143.52136
original,physics,1.0,94,-140.45003,105.06518
original,physics,1.0,95,65.688354,18.515324
original,physics,1.0,96,49.46404,41.928814
original,physics,1.0,97,59.289124,-130.06282
original,physics,1.0,98,-118.53496,2.0536466
original,physics,1.0,99,65.56652,-48.737675
original,physics,1.0,100,-123.23432,136.99313
original,physics,1.0,101,175.54893,133.40114
original,physics,1.0,102,79.17321,16.163633
original,physics,1.0,103,71.14531,4.3759217
original,physics,1.0,104,79.8579,5.1068006
original,physics,1.0,105,-143.11795,123.76445
original,physics,1.0,106,-108.28517,21.131304
original,physics,1.0,107,-140.1277,113.03052
original,physics,1.0,108,63.09955,42.666664
original,physics,1.0,109,-62.719852,146.5022
original,physics,1.0,110,82.96705,-133.97298
original,physics,1.0,111,64.7885,-83.47405
original,physics,1.0,112,-65.5998,-27.212427
original,physics,1.0,113,-131.79428,12.450042
original,physics,1.0,114,60.829563,27.418783
original,physics,1.0,115,-94.71151,-7.6969204
original,physics,1.0,116,-102.82335,13.117951
original,physics,1.0,117,72.007774,-46.97703
original,physics,1.0,118,-160.26154,162.45572
original,physics,1.0,119,50.30659,-147.93878
original,physics,1.0,120,56.591408,-108.79826
original,physics,1.0,121,-93.60011,91.40775
original,physics,1.0,122,-93.29937,-1.5124433
original,physics,1.0,123,-113.77139,13.614384
original,physics,1.0,124,-101.55583,38.12047
original,physics,1.0,125,-97.00287,-40.80761
original,physics,1.0,126,108.824104,161.88895
original,physics,1.0,127,-90.843834,-49.064125
original,physics,1.0,128,48.607876,50.9287
original,physics,1.0,129,-115.39398,7.501421
original,physics,1.0,130,-51.766003,134.43602
original,physics,1.0,131,-105.815025,-101.797035
original,physics,1.0,132,-151.66837,-94.41916
original,physics,1.0,133,-97.33496,19.654411
original,physics,1.0,134,-101.302956,-168.94193
original,physics,1.0,135,52.8593,-130.7863
original,physics,1.0,136,61.50429,42.580444
original,physics,1.0,137,-132.43251,125.5793
original,physics,1.0,138,-109.185356,9.652657
original,physics,1.0,139,53.476982,-78.0027
original,physics,1.0,140,11.120697,-51.83154
original,physics,1.0,141,-61.987896,158.84978
original,physics,1.0,142,-89.28905,58.15146
original,physics,1.0,143,-101.14189,146.60365
original,physics,1.0,144,-88.66772,5.405615
original,physics,1.0,145,-87.22878,9.706107
original,physics,1.0,146,50.50664,46.89809
original,physics,1.0,147,62.34538,-68.09328
original,physics,1.0,148,-69.397675,-9.526608
original,physics,1.0,149,-118.57146,157.38081
original,physics,1.0,150,70.56971,-173.97424
original,physics,1.0,151,-102.30802,161.83992
original,physics,1.0,152,-113.162186,101.13514
original,physics,1.0,153,-128.22966,44.809498
original,physics,1.0,154,-130.39272,10.816524
original,physics,1.0,155,-138.63998,112.419624
original,physics,1.0,156,-150.45624,-163.64291
original,physics,1.0,157,-89.59778,22.641335
original,physics,1.0,158,-133.72746,16.309004
original,physics,1.0,159,-164.00197,-174.94737
original,physics,1.0,160,68.86048,-55.17212
original,physics,1.0,161,-83.78854,-11.933049
original,physics,1.0,162,-83.505104,-67.71663
original,physics,1.0,163,-75.749664,-101.64562
original,physics,1.0,164,-98.68044,1.7119236
original,physics,1.0,165,-86.713875,61.84439
original,physics,1.0,166,53.581776,46.9529
original,physics,1.0,167,-86.59716,80.608604
original,physics,1.0,168,63.042313,17.036892
original,physics,1.0,169,67.47122,149.65968
original,physics,1.0,170,-105.024376,17.349213
original,physics,1.0,171,-71.155174,136.10138
original,physics,1.0,172,71.308556,3.306729
original,physics,1.0,173,-119.26718,108.660675
original,physics,1.0,174,-61.201405,-55.9599
original,physics,1.0,175,-78.68283,-3.5693362
original,physics,1.0,176,125.5653,-151.82808
original,physics,1.0,177,107.84553,41.78595
original,physics,1.0,178,-59.537983,162.80434
original,physics,1.0,179,85.21622,-1.6307551
original,physics,1.0,180,67.60016,2.5604072
original,physics,1.0,181,-163.92328,-85.6381
original,physics,1.0,182,-57.921623,-44.57918
original,physics,1.0,183,-63.463215,-52.637817
original,physics,1.0,184,70.52389,34.64376
original,physics,1.0,185,-87.72649,-6.5398407
original,physics,1.0,186,-129.54697,177.14738
original,physics,1.0,187,-159.02434,-155.24289
original,physics,1.0,188,-67.63302,-47.519245
original,physics,1.0,189,63.270775,32.322575
original,physics,1.0,190,77.579704,-63.55403
original,physics,1.0,191,-120.98415,68.417656
original,physics,1.0,192,62.16819,-144.65697
original,physics,1.0,193,62.14046,169.4134
original,physics,1.0,194,58.069195,33.342545
original,physics,1.0,195,66.980934,-119.87135
original,physics,1.0,196,-138.97522,-49.457043
original,physics,1.0,197,-163.84042,175.13252
original,physics,1.0,198,-57.74445,129.2404
original,physics,1.0,199,-136.28204,121.09603
