pdb_id,phi,psi,source
synthetic,-148.9902,-46.4023,synthetic
synthetic,128.6787,3.3783,synthetic
synthetic,86.0772,-73.3575,synthetic
synthetic,-42.0616,-12.27,synthetic
synthetic,-145.2273,178.2784,synthetic
synthetic,-154.5178,76.115,synthetic
synthetic,136.3127,110.1618,synthetic
synthetic,-1.1332,-79.2868,synthetic
synthetic,-156.7725,86.4848,synthetic
synthetic,174.703,-36.3373,synthetic
synthetic,100.897,22.4778,synthetic
synthetic,-9.2543,120.2927,synthetic
synthetic,-96.475,-176.0259,synthetic
synthetic,83.364,-159.8601,synthetic
synthetic,-5.9085,-91.646,synthetic
synthetic,177.8928,81.6047,synthetic
synthetic,59.5152,-147.2551,synthetic
synthetic,174.5494,39.4042,synthetic
synthetic,-56.2513,34.1802,synthetic
synthetic,-157.081,-52.5491,synthetic
synthetic,171.5705,41.1866,synthetic
synthetic,-178.2003,80.9653,synthetic
synthetic,-170.0169,177.4062,synthetic
synthetic,-151.0178,155.8326,synthetic
synthetic,175.3695,-30.3204,synthetic
synthetic,-118.2399,127.8556,synthetic
synthetic,-11.5268,-12.9157,synthetic
synthetic,64.0417,-151.5385,synthetic
synthetic,-167.6601,-171.3805,synthetic
synthetic,104.9104,103.8426,synthetic
synthetic,-33.3807,135.4943,synthetic
synthetic,-123.329,-6.2585,synthetic
synthetic,104.3047,110.0173,synthetic
synthetic,-103.285,-15.5185,synthetic
synthetic,139.2922,111.6582,synthetic
synthetic,9.1265,-76.5692,synthetic
synthetic,168.9834,47.7187,synthetic
synthetic,-176.2433,-42.6186,synthetic
synthetic,172.8474,49.1838,synthetic
synthetic,90.1376,-61.6166,synthetic
synthetic,-138.4317,23.28,synthetic
synthetic,101.2911,-13.1227,synthetic
synthetic,-51.0414,143.6415,synthetic
synthetic,-56.726,30.4512,synthetic
synthetic,-155.114,172.7308,synthetic
synthetic,-54.4989,-59.3845,synthetic
synthetic,137.1681,112.6841,synthetic
synthetic,82.6761,1.6429,synthetic
synthetic,-44.5391,-50.1356,synthetic
synthetic,85.9346,158.7226,synthetic
synthetic,142.7693,-158.8819,synthetic
synthetic,-7.6829,123.9429,synthetic
synthetic,141.166,107.3247,synthetic
synthetic,-140.2367,30.0173,synthetic
synthetic,131.6566,8.9313,synthetic
synthetic,148.0524,-49.3185,synthetic
synthetic,-64.5536,-179.7662,synthetic
synthetic,-11.2747,-13.6863,synthetic
synthetic,-45.6097,-168.9603,synthetic
synthetic,-170.1746,-174.7512,synthetic
synthetic,153.2997,116.7604,synthetic
synthetic,-34.6479,-119.8108,synthetic
synthetic,-53.6164,35.1957,synthetic
synthetic,-107.0835,130.4013,synthetic
synthetic,-12.7691,-7.6422,synthetic
synthetic,-95.6034,-6.4241,synthetic
synthetic,176.5629,38.3123,synthetic
synthetic,160.6924,-52.1802,synthetic
synthetic,139.363,110.8423,synthetic
synthetic,-165.602,-166.1196,synthetic
synthetic,142.0779,106.4384,synthetic
synthetic,-99.8335,52.8272,synthetic
synthetic,-61.9916,-42.6064,synthetic
synthetic,-152.8557,29.1906,synthetic
synthetic,-26.9219,-168.8606,synthetic
synthetic,-54.9812,115.2396,synthetic
synthetic,-110.7416,-177.8441,synthetic
synthetic,135.8184,-161.3411,synthetic
synthetic,-53.1772,-50.3607,synthetic
synthetic,-30.7258,143.1253,synthetic
synthetic,126.0324,167.0321,synthetic
synthetic,73.5449,13.4309,synthetic
synthetic,-96.7596,49.4661,synthetic
synthetic,-163.7666,-52.9947,synthetic
synthetic,-132.9356,124.0211,synthetic
synthetic,-85.9164,-121.9493,synthetic
synthetic,59.6298,-149.4584,synthetic
synthetic,-179.9774,-31.2669,synthetic
synthetic,-122.8922,-23.4018,synthetic
synthetic,-47.3867,179.4735,synthetic
synthetic,129.5904,-42.1538,synthetic
synthetic,173.9748,-38.02,synthetic
synthetic,-57.4882,20.1086,synthetic
synthetic,97.8071,108.6397,synthetic
synthetic,-70.5918,154.1864,synthetic
synthetic,-61.7458,175.3953,synthetic
synthetic,73.1111,162.7751,synthetic
synthetic,-7.1756,118.5545,synthetic
synthetic,-31.3449,-179.4941,synthetic
synthetic,-63.0257,-69.7267,synthetic
synthetic,60.4707,137.0906,synthetic
synthetic,59.6417,142.4728,synthetic
synthetic,56.245,38.545,synthetic
synthetic,-82.1308,168.7128,synthetic
synthetic,170.6087,-179.0737,synthetic
synthetic,-115.407,-7.2479,synthetic
synthetic,82.3848,16.7315,synthetic
synthetic,152.6017,152.491,synthetic
synthetic,-133.4109,151.7284,synthetic
synthetic,-131.1662,-44.871,synthetic
synthetic,-137.7614,18.8894,synthetic
synthetic,-96.1982,-119.6235,synthetic
synthetic,-93.8485,-128.2132,synthetic
synthetic,173.1898,43.5554,synthetic
synthetic,-59.8639,176.0821,synthetic
synthetic,-66.2794,-43.0024,synthetic
synthetic,138.2044,115.086,synthetic
synthetic,167.7173,178.1712,synthetic
synthetic,-155.1571,77.5267,synthetic
synthetic,-140.5578,-176.033,synthetic
synthetic,-14.2346,-6.4658,synthetic
synthetic,-12.8867,120.3174,synthetic
synthetic,-79.9334,-11.3354,synthetic
synthetic,-34.545,-172.5195,synthetic
synthetic,-8.7453,-9.7642,synthetic
synthetic,-90.3786,-32.4856,synthetic
synthetic,60.3758,23.3259,synthetic
synthetic,-62.6517,-51.7612,synthetic
synthetic,-118.0512,-21.1702,synthetic
synthetic,129.8001,-45.7483,synthetic
synthetic,-141.865,-91.7877,synthetic
synthetic,-108.5953,-177.4089,synthetic
synthetic,76.9127,-62.5033,synthetic
synthetic,175.1789,173.5401,synthetic
synthetic,-115.7444,-158.5569,synthetic
synthetic,56.6255,43.6639,synthetic
synthetic,-137.4459,-173.1857,synthetic
synthetic,-90.653,7.6641,synthetic
synthetic,-4.1326,-12.1051,synthetic
synthetic,-100.1673,-8.1232,synthetic
synthetic,-40.0348,73.8347,synthetic
synthetic,-96.34,6.8093,synthetic
synthetic,25.1142,55.8852,synthetic
synthetic,-60.5118,-25.2984,synthetic
synthetic,125.6626,163.8954,synthetic
synthetic,73.2349,128.4569,synthetic
synthetic,-51.2939,-57.61,synthetic
synthetic,-34.2227,76.181,synthetic
synthetic,75.6359,-132.2917,synthetic
synthetic,-145.597,173.6906,synthetic
synthetic,104.2169,-19.5844,synthetic
synthetic,-62.8337,138.9434,synthetic
synthetic,-96.9424,-173.6802,synthetic
synthetic,59.5757,143.4315,synthetic
synthetic,63.03,19.0068,synthetic
synthetic,29.3076,62.3933,synthetic
synthetic,171.7629,175.676,synthetic
synthetic,-88.622,-113.3964,synthetic
synthetic,-35.5543,-174.1992,synthetic
synthetic,-91.5249,-122.1725,synthetic
synthetic,81.6897,-161.4473,synthetic
synthetic,171.8507,42.6877,synthetic
synthetic,-136.908,-85.1429,synthetic
synthetic,-89.0619,46.579,synthetic
synthetic,-121.1201,3.3691,synthetic
synthetic,-156.5919,-54.739,synthetic
synthetic,-171.4514,85.313,synthetic
synthetic,-59.1595,176.5491,synthetic
synthetic,-26.5544,-172.3571,synthetic
synthetic,60.8179,-159.1793,synthetic
synthetic,52.9977,53.4133,synthetic
synthetic,-51.093,-43.7806,synthetic
synthetic,176.0449,150.0896,synthetic
synthetic,142.0795,112.9564,synthetic
synthetic,177.6326,167.7373,synthetic
synthetic,119.4345,167.2085,synthetic
synthetic,75.0857,-135.9659,synthetic
synthetic,98.9727,35.2557,synthetic
synthetic,4.0321,-89.9192,synthetic
synthetic,-116.6492,-156.733,synthetic
synthetic,-71.6138,132.6355,synthetic
synthetic,-155.9141,155.0364,synthetic
synthetic,155.6743,-51.6489,synthetic
synthetic,107.7803,107.8102,synthetic
synthetic,179.4258,-29.4683,synthetic
synthetic,-159.5936,74.8899,synthetic
synthetic,-28.4499,75.2656,synthetic
synthetic,-57.1129,-94.8926,synthetic
synthetic,-122.7365,49.6397,synthetic
synthetic,-178.7189,169.99,synthetic
synthetic,-127.3367,52.7246,synthetic
synthetic,-106.3635,-7.4193,synthetic
synthetic,176.7805,83.6472,synthetic
synthetic,-124.7176,-172.6722,synthetic
synthetic,153.8656,8.2038,synthetic
synthetic,-31.1828,-173.2506,synthetic
synthetic,168.7959,-177.8975,synthetic
synthetic,84.7723,-65.6734,synthetic
synthetic,179.9891,170.5672,synthetic
synthetic,172.2564,164.988,synthetic
synthetic,-122.5387,-173.4321,synthetic
synthetic,172.5629,-178.1247,synthetic
synthetic,-69.9627,5.8478,synthetic
synthetic,97.0046,114.2729,synthetic
synthetic,143.3543,-158.4258,synthetic
synthetic,-174.513,-35.7208,synthetic
synthetic,-95.2196,179.189,synthetic
synthetic,171.0162,-33.2425,synthetic
synthetic,80.5607,-75.9803,synthetic
synthetic,-19.8665,137.9053,synthetic
synthetic,-126.1373,8.5281,synthetic
synthetic,-124.8488,106.0682,synthetic
synthetic,66.5371,-10.815,synthetic
synthetic,101.4184,-15.3776,synthetic
synthetic,88.1198,-67.9505,synthetic
synthetic,-153.8308,32.9066,synthetic
synthetic,111.1982,14.6438,synthetic
synthetic,-176.2921,87.9099,synthetic
synthetic,-132.5184,67.3199,synthetic
synthetic,-83.8756,67.6076,synthetic
synthetic,-40.4484,129.5479,synthetic
synthetic,176.697,154.7402,synthetic
synthetic,5.5095,-87.2929,synthetic
synthetic,-88.626,-120.6861,synthetic
synthetic,-178.8664,34.4995,synthetic
synthetic,139.2659,-154.4832,synthetic
synthetic,26.0967,64.5614,synthetic
synthetic,-158.388,-50.5921,synthetic
synthetic,168.7932,-174.3882,synthetic
synthetic,153.7254,-44.3003,synthetic
synthetic,-101.2665,-167.3318,synthetic
synthetic,168.6347,161.3525,synthetic
synthetic,89.2516,-177.5592,synthetic
synthetic,-177.8557,-176.0812,synthetic
synthetic,158.5246,-171.6487,synthetic
synthetic,-25.5802,117.6154,synthetic
synthetic,-147.3259,165.221,synthetic
synthetic,-163.0921,-50.1296,synthetic
synthetic,-83.5832,-123.7868,synthetic
synthetic,156.8308,5.8762,synthetic
synthetic,179.9767,-32.0523,synthetic
synthetic,-30.9101,142.0205,synthetic
synthetic,124.0285,128.7448,synthetic
synthetic,-0.4417,-102.6756,synthetic
synthetic,156.9604,-56.9739,synthetic
synthetic,150.9379,110.5368,synthetic
synthetic,-84.4871,1.2157,synthetic
synthetic,106.3331,-13.0645,synthetic
synthetic,96.175,113.1769,synthetic
synthetic,85.7094,-173.5287,synthetic
synthetic,-2.4455,-107.4517,synthetic
synthetic,-38.3364,125.1434,synthetic
synthetic,-1.8006,123.0992,synthetic
synthetic,-143.8745,-76.4639,synthetic
synthetic,-160.1624,78.396,synthetic
synthetic,83.7049,-64.336,synthetic
synthetic,-144.9043,-70.8162,synthetic
synthetic,84.1561,-69.143,synthetic
synthetic,-30.3672,-169.9756,synthetic
synthetic,-123.3484,122.956,synthetic
synthetic,-152.4358,80.3939,synthetic
synthetic,153.5958,-50.3759,synthetic
synthetic,177.3193,166.0748,synthetic
synthetic,-5.7808,-100.2944,synthetic
synthetic,112.2733,151.786,synthetic
synthetic,-173.7993,-173.7129,synthetic
synthetic,-159.6602,-54.3113,synthetic
synthetic,-48.9134,-44.1576,synthetic
synthetic,-112.1469,107.8792,synthetic
synthetic,-26.7047,76.8753,synthetic
synthetic,87.4539,24.1294,synthetic
synthetic,177.8883,-32.8666,synthetic
synthetic,105.683,-76.3431,synthetic
synthetic,-16.9154,-10.5042,synthetic
synthetic,-97.8186,129.7296,synthetic
synthetic,-125.297,-171.8086,synthetic
synthetic,81.344,28.1276,synthetic
synthetic,76.4677,131.8914,synthetic
synthetic,75.2508,-3.4764,synthetic
synthetic,-98.0204,-172.6058,synthetic
synthetic,-60.043,171.6418,synthetic
synthetic,-158.883,-168.3629,synthetic
synthetic,-2.049,-18.7222,synthetic
synthetic,98.5189,110.799,synthetic
synthetic,75.0142,13.1683,synthetic
synthetic,177.3032,-39.5691,synthetic
synthetic,-82.673,57.2644,synthetic
synthetic,-163.5464,152.4855,synthetic
synthetic,-84.1375,76.823,synthetic
synthetic,-84.525,-121.4811,synthetic
synthetic,-174.9271,170.1524,synthetic
synthetic,174.8787,43.7197,synthetic
synthetic,-155.2718,25.1485,synthetic
synthetic,58.5898,25.114,synthetic
synthetic,175.7778,-32.5577,synthetic
synthetic,-28.3703,-60.3277,synthetic
synthetic,-37.522,-116.4813,synthetic
synthetic,90.7106,-179.8891,synthetic
synthetic,175.4532,-176.2403,synthetic
synthetic,-161.0229,79.4582,synthetic
synthetic,104.0811,-7.484,synthetic
synthetic,-123.3679,-53.7725,synthetic
synthetic,-178.3871,38.7033,synthetic
synthetic,102.6056,103.0809,synthetic
synthetic,-69.0811,-37.129,synthetic
synthetic,-121.3015,-174.1115,synthetic
synthetic,129.6533,-53.216,synthetic
synthetic,-45.7211,-173.9543,synthetic
synthetic,-155.3148,171.2206,synthetic
synthetic,-1.493,-106.0876,synthetic
synthetic,-145.7178,-80.4424,synthetic
synthetic,177.9744,34.2759,synthetic
synthetic,-159.4537,30.6069,synthetic
synthetic,-151.3036,31.8399,synthetic
synthetic,-158.2784,77.2192,synthetic
synthetic,130.745,-49.8592,synthetic
synthetic,-9.592,-13.0156,synthetic
synthetic,141.9305,106.7875,synthetic
synthetic,-138.8368,162.7429,synthetic
synthetic,173.304,90.855,synthetic
synthetic,-122.8975,130.3559,synthetic
synthetic,-53.6474,-50.3819,synthetic
synthetic,-46.198,-62.0006,synthetic
synthetic,81.8612,-173.1323,synthetic
synthetic,-171.3933,-174.4042,synthetic
synthetic,102.7264,102.5552,synthetic
synthetic,-78.1589,-21.5441,synthetic
synthetic,-115.8572,117.5731,synthetic
synthetic,178.7997,-35.6609,synthetic
synthetic,-102.2979,-163.9467,synthetic
synthetic,178.32,50.3241,synthetic
synthetic,161.6593,-49.4234,synthetic
synthetic,105.2799,-81.9296,synthetic
synthetic,161.5937,-55.3173,synthetic
synthetic,-164.3433,-171.874,synthetic
synthetic,151.153,-59.1675,synthetic
synthetic,-179.3346,158.9894,synthetic
synthetic,-153.4018,-65.321,synthetic
synthetic,69.5007,126.5699,synthetic
synthetic,-24.2443,80.8523,synthetic
synthetic,79.2326,18.3402,synthetic
synthetic,121.3445,128.2088,synthetic
synthetic,-174.6722,-29.0571,synthetic
synthetic,149.8773,151.3831,synthetic
synthetic,171.2926,157.3795,synthetic
synthetic,-64.5992,148.571,synthetic
synthetic,-9.8127,-8.3709,synthetic
synthetic,71.6317,-7.2589,synthetic
synthetic,-95.6901,-118.0876,synthetic
synthetic,-151.8235,76.2795,synthetic
synthetic,-137.323,31.1466,synthetic
synthetic,77.0996,26.7258,synthetic
synthetic,-175.434,174.4936,synthetic
synthetic,109.3152,110.0573,synthetic
synthetic,-35.4975,-173.1488,synthetic
synthetic,152.3506,10.5601,synthetic
synthetic,-155.761,69.5774,synthetic
synthetic,-124.7075,-0.8591,synthetic
synthetic,-43.246,-9.389,synthetic
synthetic,-177.9833,85.6059,synthetic
synthetic,177.6908,-28.9504,synthetic
synthetic,-123.5472,-131.4271,synthetic
synthetic,-177.6164,90.0638,synthetic
synthetic,-135.6029,151.2971,synthetic
synthetic,45.716,64.0672,synthetic
synthetic,-28.755,70.4184,synthetic
synthetic,78.4655,-134.6834,synthetic
synthetic,-65.9841,-37.7831,synthetic
synthetic,-170.8086,-179.7919,synthetic
synthetic,117.6741,-75.3607,synthetic
synthetic,-175.0766,84.1935,synthetic
synthetic,61.7201,35.8445,synthetic
synthetic,84.4421,-177.1104,synthetic
synthetic,161.8255,-171.625,synthetic
synthetic,-168.773,-175.0681,synthetic
synthetic,1.6064,-74.8612,synthetic
synthetic,170.4382,175.7836,synthetic
synthetic,-89.1791,-114.9266,synthetic
synthetic,-142.265,38.866,synthetic
synthetic,-53.2033,-57.9536,synthetic
synthetic,-91.6203,-121.3967,synthetic
synthetic,174.1087,91.2801,synthetic
synthetic,-2.9848,-102.7229,synthetic
synthetic,-137.6959,73.28,synthetic
synthetic,150.9818,7.9562,synthetic
synthetic,-93.9539,-119.1748,synthetic
synthetic,111.3732,102.3256,synthetic
synthetic,-162.1256,75.2043,synthetic
synthetic,82.0898,-177.6512,synthetic
synthetic,-46.0543,-52.5417,synthetic
synthetic,86.2878,-166.2881,synthetic
synthetic,-169.3795,172.1593,synthetic
synthetic,110.5128,101.0189,synthetic
synthetic,173.9964,39.3675,synthetic
synthetic,59.1932,-145.8468,synthetic
synthetic,-137.3476,33.2236,synthetic
synthetic,-106.4391,160.7251,synthetic
synthetic,-141.6588,179.8882,synthetic
synthetic,166.9652,175.4413,synthetic
synthetic,81.6703,-134.2531,synthetic
synthetic,-12.7707,-9.7481,synthetic
synthetic,-59.9433,-178.1963,synthetic
synthetic,-72.4062,-18.8655,synthetic
synthetic,-89.128,-124.8374,synthetic
synthetic,33.9823,54.1817,synthetic
synthetic,179.5939,169.9574,synthetic
synthetic,168.4041,178.9204,synthetic
synthetic,142.3346,-160.2512,synthetic
synthetic,179.1936,43.2414,synthetic
synthetic,61.8599,127.2152,synthetic
synthetic,86.7469,-163.7233,synthetic
synthetic,133.894,164.0991,synthetic
synthetic,70.0649,123.2198,synthetic
synthetic,149.2646,9.6146,synthetic
synthetic,-101.9199,-169.0563,synthetic
synthetic,104.8367,157.7715,synthetic
synthetic,173.1539,34.4155,synthetic
synthetic,-87.3557,-113.4808,synthetic
synthetic,-174.6012,-41.935,synthetic
synthetic,-92.3641,-115.5393,synthetic
synthetic,130.5771,11.8324,synthetic
synthetic,-167.8582,176.3561,synthetic
synthetic,63.725,149.7411,synthetic
synthetic,-52.1672,-31.0888,synthetic
synthetic,174.8042,-177.2351,synthetic
synthetic,70.4091,4.8451,synthetic
synthetic,141.5018,-156.7913,synthetic
synthetic,117.2262,-76.045,synthetic
synthetic,62.0637,-149.617,synthetic
synthetic,-9.3174,-8.2738,synthetic
synthetic,94.3963,-167.5033,synthetic
synthetic,-143.9344,-80.674,synthetic
synthetic,-156.8618,33.2251,synthetic
synthetic,-103.7766,-170.9322,synthetic
synthetic,-97.8017,-120.872,synthetic
synthetic,101.8356,34.4645,synthetic
synthetic,-126.8412,-130.7909,synthetic
synthetic,171.3005,-33.9363,synthetic
synthetic,64.4038,-145.9106,synthetic
synthetic,175.8911,-178.19,synthetic
synthetic,82.6929,162.2817,synthetic
synthetic,-5.8418,-13.7914,synthetic
synthetic,-171.7771,-176.0188,synthetic
synthetic,64.0629,20.6111,synthetic
synthetic,-100.7792,-160.4335,synthetic
synthetic,-166.7582,-179.795,synthetic
synthetic,85.1463,177.5376,synthetic
synthetic,-129.8618,-145.1558,synthetic
synthetic,-128.5584,118.0449,synthetic
synthetic,-36.1868,-164.5287,synthetic
synthetic,173.3942,163.1548,synthetic
synthetic,-22.6318,-174.53,synthetic
synthetic,3.7358,-87.0135,synthetic
synthetic,90.3598,-154.3303,synthetic
synthetic,140.9816,112.6118,synthetic
synthetic,119.2104,122.2074,synthetic
synthetic,173.3686,94.2022,synthetic
synthetic,156.2666,10.6286,synthetic
synthetic,131.573,109.5997,synthetic
synthetic,-97.6188,-170.0019,synthetic
synthetic,-118.9717,-172.3131,synthetic
synthetic,179.3766,83.0539,synthetic
synthetic,112.4841,124.5879,synthetic
synthetic,171.7346,-176.7578,synthetic
synthetic,-70.0367,-44.9811,synthetic
synthetic,-112.7781,23.428,synthetic
synthetic,92.6604,-54.4438,synthetic
synthetic,48.0261,61.0047,synthetic
synthetic,176.6885,169.3569,synthetic
synthetic,158.7366,5.6246,synthetic
synthetic,-176.0378,178.501,synthetic
synthetic,166.0296,-174.4603,synthetic
synthetic,-128.545,-126.0281,synthetic
synthetic,-161.4727,40.5319,synthetic
synthetic,55.7497,145.8336,synthetic
synthetic,-104.4702,73.7773,synthetic
synthetic,-88.2901,80.4756,synthetic
synthetic,118.5266,128.859,synthetic
synthetic,168.8035,-179.7304,synthetic
synthetic,-107.0015,-179.9779,synthetic
synthetic,-102.3581,22.8431,synthetic
synthetic,175.3761,36.5983,synthetic
synthetic,-39.2575,-126.1403,synthetic
synthetic,127.6913,163.3298,synthetic
synthetic,-163.3747,-172.7079,synthetic
synthetic,143.8915,-160.7945,synthetic
synthetic,-62.2961,-32.3033,synthetic
synthetic,126.3698,13.1055,synthetic
synthetic,-135.2584,-94.4732,synthetic
synthetic,-95.6489,47.9009,synthetic
synthetic,-40.8893,-122.4856,synthetic
synthetic,-60.5992,142.7334,synthetic
synthetic,-170.8449,-33.9106,synthetic
synthetic,-168.608,-169.0594,synthetic
synthetic,-18.306,-8.9947,synthetic
synthetic,-20.7465,-171.0732,synthetic
synthetic,72.2733,-3.6412,synthetic
synthetic,-27.964,74.6558,synthetic
synthetic,133.438,-48.8789,synthetic
synthetic,-163.1266,75.3991,synthetic
synthetic,87.6151,177.2267,synthetic
synthetic,178.0758,164.8899,synthetic
synthetic,145.7926,153.0251,synthetic
synthetic,-24.9841,-161.7464,synthetic
synthetic,-5.6444,-16.9721,synthetic
synthetic,-124.284,-134.7769,synthetic
synthetic,76.5308,-131.8043,synthetic
synthetic,-176.3881,26.4076,synthetic
synthetic,-79.2271,-38.3836,synthetic
synthetic,-8.8607,-14.2867,synthetic
synthetic,150.4244,-161.9564,synthetic
synthetic,176.892,39.7758,synthetic
synthetic,11.3631,-81.4344,synthetic
synthetic,145.16,103.9663,synthetic
synthetic,179.0607,84.1731,synthetic
synthetic,-32.3619,-170.4339,synthetic
synthetic,139.4785,-158.9085,synthetic
synthetic,177.0684,-178.7333,synthetic
synthetic,179.0034,35.0099,synthetic
synthetic,-67.6393,-179.1459,synthetic
synthetic,80.739,-159.9909,synthetic
synthetic,-178.9263,-175.1657,synthetic
synthetic,-118.4217,-13.454,synthetic
synthetic,-144.7161,176.66,synthetic
synthetic,-135.0797,-128.6192,synthetic
synthetic,-34.7809,-122.0177,synthetic
synthetic,69.2581,120.4712,synthetic
synthetic,160.1592,-172.9265,synthetic
synthetic,-127.3562,-9.0197,synthetic
synthetic,61.1477,-152.9788,synthetic
synthetic,-14.8027,-10.3534,synthetic
synthetic,-171.7297,81.4403,synthetic
synthetic,-38.5183,-122.783,synthetic
synthetic,-146.0412,176.2877,synthetic
synthetic,142.2897,108.897,synthetic
synthetic,173.4644,53.992,synthetic
synthetic,-71.0604,136.9634,synthetic
synthetic,-159.8961,-173.6816,synthetic
synthetic,125.2236,12.0814,synthetic
synthetic,-176.6866,32.6249,synthetic
synthetic,-32.9359,-178.0414,synthetic
synthetic,-89.2655,-117.4314,synthetic
synthetic,119.6188,128.8687,synthetic
synthetic,-111.5859,-169.5339,synthetic
synthetic,-83.3399,-122.9852,synthetic
synthetic,168.0671,-173.5531,synthetic
synthetic,-10.6825,-11.9502,synthetic
synthetic,-79.4159,128.5133,synthetic
synthetic,116.3783,-89.8912,synthetic
synthetic,-53.1426,28.5344,synthetic
synthetic,-0.0551,-103.4788,synthetic
synthetic,-94.5466,-173.5232,synthetic
synthetic,-75.8843,-45.2399,synthetic
synthetic,136.2751,103.448,synthetic
synthetic,155.4637,8.1572,synthetic
synthetic,-32.9277,-175.6243,synthetic
synthetic,126.9277,9.0507,synthetic
synthetic,124.8905,-49.617,synthetic
synthetic,-119.2614,125.8002,synthetic
synthetic,85.303,-67.2932,synthetic
synthetic,174.3815,168.2973,synthetic
synthetic,79.2161,-151.7302,synthetic
synthetic,171.3791,-173.6758,synthetic
synthetic,97.7178,104.1658,synthetic
synthetic,-134.3553,-55.0128,synthetic
synthetic,-125.7445,41.4925,synthetic
synthetic,-71.1579,-175.3194,synthetic
synthetic,-12.1404,-4.4307,synthetic
synthetic,-177.8445,47.4814,synthetic
synthetic,150.1045,-57.8503,synthetic
synthetic,-172.7277,85.9472,synthetic
synthetic,137.1526,113.1729,synthetic
synthetic,56.3492,-152.4254,synthetic
synthetic,-10.7385,121.7747,synthetic
synthetic,-160.0765,78.5716,synthetic
synthetic,-51.8854,140.272,synthetic
synthetic,-0.178,-99.8725,synthetic
synthetic,-160.1312,73.0623,synthetic
synthetic,-10.7394,-10.7689,synthetic
synthetic,-98.0164,53.8651,synthetic
synthetic,77.2858,-64.3852,synthetic
synthetic,174.9868,169.346,synthetic
synthetic,-136.0392,104.1405,synthetic
synthetic,-164.3987,84.5381,synthetic
synthetic,167.7916,175.9521,synthetic
synthetic,168.7139,-31.9413,synthetic
synthetic,-48.3786,-39.9428,synthetic
synthetic,-39.8838,179.6779,synthetic
synthetic,-144.5839,-175.6667,synthetic
synthetic,-98.6623,157.1808,synthetic
synthetic,174.3347,-169.0284,synthetic
synthetic,-71.2547,10.9291,synthetic
synthetic,-151.3113,-55.2084,synthetic
synthetic,-177.9386,154.747,synthetic
synthetic,174.3972,50.8342,synthetic
synthetic,-67.6656,-69.2149,synthetic
synthetic,-162.2128,-171.9659,synthetic
synthetic,67.8346,37.8302,synthetic
synthetic,54.281,41.2099,synthetic
synthetic,-71.4655,179.4515,synthetic
synthetic,119.8625,-82.6384,synthetic
synthetic,78.0001,153.9406,synthetic
synthetic,172.4314,-174.9311,synthetic
synthetic,109.8066,-11.0429,synthetic
synthetic,-59.9519,29.6761,synthetic
synthetic,165.0509,-54.8047,synthetic
synthetic,52.0224,51.0353,synthetic
synthetic,-159.4319,-174.8421,synthetic
synthetic,-79.6185,168.7509,synthetic
synthetic,-26.685,118.0391,synthetic
synthetic,-143.3972,169.9783,synthetic
synthetic,-61.082,-7.6826,synthetic
synthetic,-101.1303,-2.7031,synthetic
synthetic,-12.1246,-11.6138,synthetic
synthetic,171.7829,178.4135,synthetic
synthetic,-153.3232,75.8592,synthetic
synthetic,-158.4621,80.8826,synthetic
synthetic,135.2855,165.9873,synthetic
synthetic,-179.4987,39.5933,synthetic
synthetic,-129.715,-54.9874,synthetic
synthetic,58.0278,-144.2559,synthetic
synthetic,-163.0005,-175.0061,synthetic
synthetic,-170.4734,-177.4091,synthetic
synthetic,157.4232,8.7108,synthetic
synthetic,-92.9168,-167.7503,synthetic
synthetic,146.4945,-148.5745,synthetic
synthetic,154.0616,-51.4348,synthetic
synthetic,-117.4121,14.9506,synthetic
synthetic,-131.7063,-135.8415,synthetic
synthetic,-78.604,73.865,synthetic
synthetic,-162.808,156.9196,synthetic
synthetic,-105.7426,173.3672,synthetic
synthetic,67.1712,143.6869,synthetic
synthetic,53.502,57.0221,synthetic
synthetic,105.2023,157.349,synthetic
synthetic,142.4136,109.6054,synthetic
synthetic,125.1113,14.3713,synthetic
synthetic,-1.6818,-83.4763,synthetic
synthetic,179.4151,-38.2779,synthetic
synthetic,-171.0583,-35.7861,synthetic
synthetic,56.5796,50.6833,synthetic
synthetic,79.5996,171.5474,synthetic
synthetic,2.2312,-83.5219,synthetic
synthetic,-156.8885,74.1809,synthetic
synthetic,-125.8039,-5.3155,synthetic
synthetic,162.6334,-175.0842,synthetic
synthetic,-174.3921,168.552,synthetic
synthetic,79.5671,19.2726,synthetic
synthetic,-144.3833,160.0817,synthetic
synthetic,167.2415,-179.1715,synthetic
synthetic,-86.8416,55.8924,synthetic
synthetic,76.734,-133.5536,synthetic
synthetic,56.9584,-145.7489,synthetic
synthetic,58.5083,43.0954,synthetic
synthetic,-172.6276,-172.2749,synthetic
synthetic,-83.5642,75.1511,synthetic
synthetic,174.9598,167.1569,synthetic
synthetic,-43.1987,-167.4155,synthetic
synthetic,-44.4676,-70.4962,synthetic
synthetic,-71.0215,-17.0208,synthetic
synthetic,173.9023,49.7526,synthetic
synthetic,-7.4784,-0.8815,synthetic
synthetic,174.4217,-34.8446,synthetic
synthetic,174.4133,162.0884,synthetic
synthetic,-141.6859,32.9401,synthetic
synthetic,76.0504,-3.1236,synthetic
synthetic,-68.2484,179.2396,synthetic
synthetic,-164.9917,157.3051,synthetic
synthetic,80.6371,-64.1324,synthetic
synthetic,-126.9894,-174.1677,synthetic
