pdb_id,phi,psi,source
synthetic,-153.7653,-0.7934,synthetic
synthetic,177.6827,82.065,synthetic
synthetic,179.2087,95.6999,synthetic
synthetic,-176.1093,-98.7177,synthetic
synthetic,119.42,-176.6768,synthetic
synthetic,-171.7656,-96.5981,synthetic
synthetic,178.8168,-90.407,synthetic
synthetic,-164.7432,168.4107,synthetic
synthetic,14.1995,91.3657,synthetic
synthetic,84.4591,-158.3697,synthetic
synthetic,78.4572,16.745,synthetic
synthetic,47.4632,-133.3575,synthetic
synthetic,-32.7122,161.6449,synthetic
synthetic,-94.9007,-132.8155,synthetic
synthetic,-128.0827,-9.316,synthetic
synthetic,12.1023,99.3462,synthetic
synthetic,-171.6514,-164.5623,synthetic
synthetic,55.1442,-87.3753,synthetic
synthetic,-122.904,164.8074,synthetic
synthetic,97.3479,-90.7093,synthetic
synthetic,122.1355,10.4567,synthetic
synthetic,88.4438,172.2343,synthetic
synthetic,-174.5117,179.3562,synthetic
synthetic,67.3627,6.4179,synthetic
synthetic,62.1403,146.9602,synthetic
synthetic,106.642,158.9098,synthetic
synthetic,62.4157,-51.2765,synthetic
synthetic,-152.4803,-171.6036,synthetic
synthetic,-106.6159,-0.3057,synthetic
synthetic,173.9527,145.9904,synthetic
synthetic,108.077,176.0379,synthetic
synthetic,-178.1505,-97.1057,synthetic
synthetic,56.8298,-13.8958,synthetic
synthetic,-38.6772,124.6453,synthetic
synthetic,104.83,-179.1664,synthetic
synthetic,-86.7388,-40.5919,synthetic
synthetic,140.9196,-156.7,synthetic
synthetic,-33.8998,175.6282,synthetic
synthetic,-95.0128,-124.3345,synthetic
synthetic,-162.5382,147.3221,synthetic
synthetic,-172.9649,-129.4481,synthetic
synthetic,-155.3911,-177.6757,synthetic
synthetic,-113.8254,102.3363,synthetic
synthetic,151.5969,8.8008,synthetic
synthetic,-179.2678,168.3635,synthetic
synthetic,56.0152,17.1797,synthetic
synthetic,-79.0183,76.7258,synthetic
synthetic,82.6386,84.6612,synthetic
synthetic,-150.3618,2.6034,synthetic
synthetic,100.0535,-10.3099,synthetic
synthetic,93.3152,-16.0311,synthetic
synthetic,104.0131,162.8439,synthetic
synthetic,0.6642,-101.0023,synthetic
synthetic,-94.7971,178.581,synthetic
synthetic,-127.1432,147.4175,synthetic
synthetic,106.6099,33.6245,synthetic
synthetic,84.6651,-89.7718,synthetic
synthetic,-78.9663,41.7087,synthetic
synthetic,-23.856,146.1771,synthetic
synthetic,-132.7348,97.4297,synthetic
synthetic,-62.5968,126.049,synthetic
synthetic,-77.7707,159.2555,synthetic
synthetic,-24.4,178.8559,synthetic
synthetic,-178.8621,165.332,synthetic
synthetic,178.1634,86.8871,synthetic
synthetic,-93.6262,36.5241,synthetic
synthetic,52.5622,37.2365,synthetic
synthetic,147.2263,104.1536,synthetic
synthetic,119.742,3.8459,synthetic
synthetic,79.2183,-136.7225,synthetic
synthetic,173.7848,38.1574,synthetic
synthetic,-136.5374,-74.7992,synthetic
synthetic,-177.5096,-37.3456,synthetic
synthetic,-150.0511,140.8454,synthetic
synthetic,18.5932,64.5309,synthetic
synthetic,-25.6479,-3.8045,synthetic
synthetic,95.9952,118.473,synthetic
synthetic,-178.8174,-33.9214,synthetic
synthetic,-28.3265,179.1002,synthetic
synthetic,103.9947,-178.6854,synthetic
synthetic,117.5006,7.4251,synthetic
synthetic,-123.8663,35.8226,synthetic
synthetic,34.0347,-54.5495,synthetic
synthetic,-179.3966,-92.8125,synthetic
synthetic,87.8374,-155.7295,synthetic
synthetic,54.7567,41.1832,synthetic
synthetic,-71.9586,71.3123,synthetic
synthetic,-87.2104,124.8008,synthetic
synthetic,-56.937,150.3973,synthetic
synthetic,174.9661,177.5647,synthetic
synthetic,-20.1036,121.5291,synthetic
synthetic,-51.9484,-42.8537,synthetic
synthetic,89.3219,-157.9896,synthetic
synthetic,169.5452,-94.4809,synthetic
synthetic,45.5259,85.3741,synthetic
synthetic,172.9262,94.2636,synthetic
synthetic,-10.0848,-8.3507,synthetic
synthetic,78.204,172.5637,synthetic
synthetic,-121.4151,-173.2845,synthetic
synthetic,179.9018,-36.7294,synthetic
synthetic,173.7739,81.3762,synthetic
synthetic,41.607,97.0258,synthetic
synthetic,-177.6847,-96.6031,synthetic
synthetic,75.5978,87.6635,synthetic
synthetic,8.4248,-81.5785,synthetic
synthetic,-179.5032,81.6209,synthetic
synthetic,-179.6134,-90.0633,synthetic
synthetic,172.0267,-92.6376,synthetic
synthetic,158.0613,-120.8448,synthetic
synthetic,172.802,141.1399,synthetic
synthetic,-175.3865,172.5057,synthetic
synthetic,-84.3653,77.1405,synthetic
synthetic,10.6274,97.6362,synthetic
synthetic,-15.942,122.4341,synthetic
synthetic,45.5833,-134.6056,synthetic
synthetic,-24.801,137.0589,synthetic
synthetic,-173.6403,-92.3123,synthetic
synthetic,170.9455,90.7788,synthetic
synthetic,130.5178,21.3295,synthetic
synthetic,7.3613,102.1995,synthetic
synthetic,-156.884,24.7417,synthetic
synthetic,134.1864,39.5464,synthetic
synthetic,-63.911,2.0066,synthetic
synthetic,129.6624,-28.8227,synthetic
synthetic,-175.9647,-103.6359,synthetic
synthetic,76.9872,34.0055,synthetic
synthetic,-177.6855,-34.7484,synthetic
synthetic,-35.6456,-168.341,synthetic
synthetic,175.3991,174.0711,synthetic
synthetic,-121.8657,-49.0803,synthetic
synthetic,-179.3128,-31.6476,synthetic
synthetic,89.752,179.8191,synthetic
synthetic,-130.2182,-131.8813,synthetic
synthetic,179.0443,84.387,synthetic
synthetic,76.2272,-153.9919,synthetic
synthetic,-149.2135,109.4667,synthetic
synthetic,79.8979,13.6354,synthetic
synthetic,-101.2064,-8.7757,synthetic
synthetic,-93.9267,24.3324,synthetic
synthetic,-178.5726,-89.446,synthetic
synthetic,8.407,90.9845,synthetic
synthetic,-155.3189,-44.6547,synthetic
synthetic,-44.3265,103.0443,synthetic
synthetic,-178.9758,84.4443,synthetic
synthetic,-178.6249,-173.1586,synthetic
synthetic,-24.9267,71.345,synthetic
synthetic,-171.2842,-168.0496,synthetic
synthetic,-176.048,86.8853,synthetic
synthetic,-60.8182,-174.2189,synthetic
synthetic,-95.9562,-176.4259,synthetic
synthetic,-3.0044,-102.5135,synthetic
synthetic,93.8084,-29.2782,synthetic
synthetic,136.8154,35.4309,synthetic
synthetic,14.7636,94.0362,synthetic
synthetic,-173.4546,50.4055,synthetic
synthetic,158.2412,-131.6004,synthetic
synthetic,-165.7935,109.7683,synthetic
synthetic,-92.249,-123.5822,synthetic
synthetic,-18.2729,-9.3551,synthetic
synthetic,-93.0518,166.9103,synthetic
synthetic,-30.8967,-61.162,synthetic
synthetic,-125.491,117.8023,synthetic
synthetic,-120.1517,161.9526,synthetic
synthetic,-146.8832,167.8612,synthetic
synthetic,148.0175,104.7251,synthetic
synthetic,107.7882,156.404,synthetic
synthetic,40.1283,-97.5595,synthetic
synthetic,176.8268,149.5204,synthetic
synthetic,177.5912,-38.7388,synthetic
synthetic,39.6929,57.5534,synthetic
synthetic,52.9779,-87.8076,synthetic
synthetic,-101.7625,43.7251,synthetic
synthetic,-2.3119,-9.0442,synthetic
synthetic,-157.8151,74.3888,synthetic
synthetic,102.5035,-25.4425,synthetic
synthetic,2.0114,-100.0034,synthetic
synthetic,-140.9422,-174.5602,synthetic
synthetic,-123.8927,145.1307,synthetic
synthetic,154.959,169.6237,synthetic
synthetic,-158.4475,-128.5338,synthetic
synthetic,-172.9061,-101.7859,synthetic
synthetic,-23.9092,-174.5261,synthetic
synthetic,53.237,-138.6037,synthetic
synthetic,-138.3973,65.5597,synthetic
synthetic,14.7321,-83.7424,synthetic
synthetic,115.5214,177.7379,synthetic
synthetic,178.0447,32.5853,synthetic
synthetic,-124.1613,-21.1445,synthetic
synthetic,48.4014,-112.4839,synthetic
synthetic,175.397,4.3373,synthetic
synthetic,-86.4772,-119.7716,synthetic
synthetic,-174.265,91.2415,synthetic
synthetic,-174.2653,-177.117,synthetic
synthetic,70.7347,91.3776,synthetic
synthetic,171.7985,9.7151,synthetic
synthetic,-11.2267,-15.6505,synthetic
synthetic,96.1397,-85.9119,synthetic
synthetic,-80.3141,74.5565,synthetic
synthetic,177.8571,-38.1602,synthetic
synthetic,103.8978,176.8357,synthetic
synthetic,-142.8137,157.2064,synthetic
synthetic,-65.5084,165.4927,synthetic
synthetic,84.298,29.6663,synthetic
synthetic,126.9094,-73.9401,synthetic
synthetic,-90.1551,156.4937,synthetic
synthetic,65.4924,-43.1137,synthetic
synthetic,-29.2653,-119.2068,synthetic
synthetic,87.0261,-60.1625,synthetic
synthetic,-121.3239,-27.0829,synthetic
synthetic,-166.0537,-168.4086,synthetic
synthetic,178.3196,-99.373,synthetic
synthetic,-130.5518,-45.5883,synthetic
synthetic,91.9286,-87.8209,synthetic
synthetic,-123.9374,-50.8781,synthetic
synthetic,-157.5539,-51.5183,synthetic
synthetic,136.7898,148.9082,synthetic
synthetic,88.2113,156.3501,synthetic
synthetic,-149.2657,68.0804,synthetic
synthetic,-83.9136,-159.3255,synthetic
synthetic,-9.6129,-97.1168,synthetic
synthetic,62.7932,91.5361,synthetic
synthetic,12.9324,-83.3697,synthetic
synthetic,70.1263,-157.8357,synthetic
synthetic,-166.4793,160.0485,synthetic
synthetic,57.7569,140.0959,synthetic
synthetic,-97.3322,24.1808,synthetic
synthetic,-46.0492,-42.8948,synthetic
synthetic,70.7714,41.1847,synthetic
synthetic,-176.303,85.7862,synthetic
synthetic,-126.0781,-171.9722,synthetic
synthetic,-53.8771,170.9723,synthetic
synthetic,-40.1294,-43.4495,synthetic
synthetic,170.7065,131.5656,synthetic
synthetic,174.2643,170.9114,synthetic
synthetic,71.8288,124.0653,synthetic
synthetic,-8.8215,-46.3395,synthetic
synthetic,176.078,-97.6899,synthetic
synthetic,81.8574,99.317,synthetic
synthetic,55.612,-40.397,synthetic
synthetic,-87.1046,144.503,synthetic
synthetic,-66.7419,4.8668,synthetic
synthetic,-143.7602,-3.3985,synthetic
synthetic,125.8974,-27.5146,synthetic
synthetic,176.6424,-99.6774,synthetic
synthetic,178.4584,-34.3838,synthetic
synthetic,-26.2265,72.2012,synthetic
synthetic,121.6285,-177.8444,synthetic
synthetic,-108.8547,131.5245,synthetic
synthetic,-166.6229,-165.5976,synthetic
synthetic,-35.7798,-115.7711,synthetic
synthetic,76.7025,3.1511,synthetic
synthetic,-138.6903,21.7937,synthetic
synthetic,-115.834,57.1779,synthetic
synthetic,-30.3738,75.6837,synthetic
synthetic,-21.515,174.4705,synthetic
synthetic,74.6382,155.5898,synthetic
synthetic,175.4546,172.0348,synthetic
synthetic,82.0692,96.1782,synthetic
synthetic,-160.8203,-58.1926,synthetic
synthetic,176.589,-98.9544,synthetic
synthetic,13.5073,97.7451,synthetic
synthetic,-107.0063,113.7115,synthetic
synthetic,79.6485,8.623,synthetic
synthetic,-75.214,114.9886,synthetic
synthetic,-89.2005,69.417,synthetic
synthetic,-66.0859,140.112,synthetic
synthetic,-149.7614,-50.9823,synthetic
synthetic,83.2135,-177.4891,synthetic
synthetic,-177.3534,143.0537,synthetic
synthetic,-70.4577,79.0092,synthetic
synthetic,153.4141,-126.9903,synthetic
synthetic,116.3508,118.6771,synthetic
synthetic,-74.3745,166.113,synthetic
synthetic,126.4703,-46.4352,synthetic
synthetic,-28.3779,76.5066,synthetic
synthetic,111.2676,-48.4081,synthetic
synthetic,82.5271,115.6943,synthetic
synthetic,-73.1909,30.9646,synthetic
synthetic,59.1253,-130.4579,synthetic
synthetic,-46.2583,-174.5106,synthetic
synthetic,-178.4166,-174.6365,synthetic
synthetic,161.8053,-177.2585,synthetic
synthetic,-56.6206,23.6956,synthetic
synthetic,150.0163,-49.9134,synthetic
synthetic,0.726,-102.5482,synthetic
synthetic,-160.71,137.1241,synthetic
synthetic,75.5711,177.3739,synthetic
synthetic,61.2108,-121.8709,synthetic
synthetic,-162.5061,-171.1147,synthetic
synthetic,-139.6529,126.4825,synthetic
synthetic,-32.6056,140.8086,synthetic
synthetic,24.4738,55.7746,synthetic
synthetic,77.091,172.1335,synthetic
synthetic,-65.2476,-32.9331,synthetic
synthetic,-31.7812,-172.6894,synthetic
synthetic,59.1696,135.7047,synthetic
synthetic,121.0241,-48.7144,synthetic
synthetic,97.7462,113.8363,synthetic
synthetic,176.6003,-92.9723,synthetic
synthetic,77.0436,18.9802,synthetic
synthetic,60.2849,0.3848,synthetic
synthetic,-152.7131,-118.5458,synthetic
synthetic,86.831,150.2634,synthetic
synthetic,75.4439,-9.0881,synthetic
synthetic,133.7825,14.8616,synthetic
synthetic,-81.4761,34.6464,synthetic
synthetic,-157.1594,78.8556,synthetic
synthetic,-134.2381,161.3138,synthetic
synthetic,176.7002,91.0548,synthetic
synthetic,115.6974,-177.6831,synthetic
synthetic,123.3739,-30.3366,synthetic
synthetic,-61.1638,19.4177,synthetic
synthetic,176.9462,-98.2699,synthetic
synthetic,92.1914,-158.5408,synthetic
synthetic,-81.2305,-118.4475,synthetic
synthetic,-155.2498,-62.9181,synthetic
synthetic,90.8553,-64.0042,synthetic
synthetic,178.3665,89.9512,synthetic
synthetic,-26.6316,-176.9993,synthetic
synthetic,-173.094,144.9715,synthetic
synthetic,-97.9316,-171.5309,synthetic
synthetic,-108.3147,-174.9711,synthetic
synthetic,-88.0371,-179.49,synthetic
synthetic,-20.4756,125.5987,synthetic
synthetic,-114.1033,-176.0552,synthetic
synthetic,176.0181,41.2563,synthetic
synthetic,-112.408,-166.3492,synthetic
synthetic,-108.5218,108.4569,synthetic
synthetic,79.5494,-128.7418,synthetic
synthetic,103.3737,109.7525,synthetic
synthetic,-68.645,-175.3381,synthetic
synthetic,-100.4256,-169.5707,synthetic
synthetic,51.2004,66.7224,synthetic
synthetic,110.7875,-43.992,synthetic
synthetic,121.5612,106.6231,synthetic
synthetic,-99.9346,88.9603,synthetic
synthetic,-44.7895,-65.6437,synthetic
synthetic,61.4749,-149.8008,synthetic
synthetic,123.8334,126.4812,synthetic
synthetic,41.3725,-98.5179,synthetic
synthetic,119.1644,125.2369,synthetic
synthetic,10.8694,92.8238,synthetic
synthetic,-104.6915,111.7894,synthetic
synthetic,124.2632,129.9956,synthetic
synthetic,94.0335,-80.8045,synthetic
synthetic,115.0713,178.9015,synthetic
synthetic,176.9349,-173.8779,synthetic
synthetic,164.607,-151.496,synthetic
synthetic,107.091,179.9933,synthetic
synthetic,101.4879,124.1995,synthetic
synthetic,90.9781,115.1064,synthetic
synthetic,-138.4499,167.5753,synthetic
synthetic,61.7111,141.9765,synthetic
synthetic,106.7746,-173.1619,synthetic
synthetic,-154.3867,20.8009,synthetic
synthetic,-79.3384,110.7313,synthetic
synthetic,-89.2105,176.0964,synthetic
synthetic,136.3782,149.7975,synthetic
synthetic,65.6953,125.7562,synthetic
synthetic,117.8391,-48.471,synthetic
synthetic,-68.5631,149.771,synthetic
synthetic,-152.6733,166.4272,synthetic
synthetic,103.9268,158.3213,synthetic
synthetic,-25.1034,-166.3469,synthetic
synthetic,-32.1012,-122.2016,synthetic
synthetic,-15.3903,132.781,synthetic
synthetic,-50.558,-41.3487,synthetic
synthetic,-67.9483,-155.2111,synthetic
synthetic,-50.4377,-49.4065,synthetic
synthetic,-39.8805,-116.2755,synthetic
synthetic,-24.3777,82.7128,synthetic
synthetic,76.9757,2.9119,synthetic
synthetic,132.905,27.5022,synthetic
synthetic,-141.6886,145.7864,synthetic
synthetic,116.0669,-72.0967,synthetic
synthetic,176.2537,89.4979,synthetic
synthetic,178.7719,-31.3733,synthetic
synthetic,172.997,147.0377,synthetic
synthetic,0.1538,-113.168,synthetic
synthetic,178.4669,-31.2457,synthetic
synthetic,54.3082,143.5433,synthetic
synthetic,-173.3994,176.9511,synthetic
synthetic,173.9115,179.7113,synthetic
synthetic,-23.6386,136.3671,synthetic
synthetic,94.1117,-89.8428,synthetic
synthetic,-94.976,-125.6863,synthetic
synthetic,78.3744,-133.2541,synthetic
synthetic,57.4676,52.8509,synthetic
synthetic,178.911,-103.0892,synthetic
synthetic,-148.4554,-173.3569,synthetic
synthetic,-97.6319,53.0272,synthetic
synthetic,-161.7367,-56.6822,synthetic
synthetic,-157.8458,-122.7195,synthetic
synthetic,-169.2881,-123.2037,synthetic
synthetic,-9.6551,-7.1818,synthetic
synthetic,-179.2821,38.5754,synthetic
synthetic,-156.1909,74.115,synthetic
synthetic,-130.8222,129.6063,synthetic
synthetic,110.053,157.3179,synthetic
synthetic,-79.5845,-126.9565,synthetic
synthetic,-177.5243,84.552,synthetic
synthetic,-128.2417,157.8299,synthetic
synthetic,-7.7502,-8.2856,synthetic
synthetic,-47.9957,-45.7452,synthetic
synthetic,-170.8623,-179.2547,synthetic
synthetic,-178.4945,97.1115,synthetic
synthetic,-65.2558,18.9577,synthetic
synthetic,123.9362,-172.3503,synthetic
synthetic,-57.8814,16.8844,synthetic
synthetic,-92.3869,36.9781,synthetic
synthetic,179.3108,-87.7372,synthetic
synthetic,173.2358,-177.3779,synthetic
synthetic,-71.2009,136.161,synthetic
synthetic,-167.9656,-166.8091,synthetic
synthetic,125.8655,134.1683,synthetic
synthetic,175.9856,139.6441,synthetic
synthetic,98.4792,174.2306,synthetic
synthetic,170.7905,4.026,synthetic
synthetic,117.8512,162.746,synthetic
synthetic,7.9149,-83.2859,synthetic
synthetic,-177.0274,-91.2926,synthetic
synthetic,-178.0603,-98.4619,synthetic
synthetic,14.0008,-79.079,synthetic
synthetic,-124.7703,-9.15,synthetic
synthetic,-92.3255,-173.7883,synthetic
synthetic,-159.6695,77.7281,synthetic
synthetic,177.2605,93.118,synthetic
synthetic,-123.79,-145.1623,synthetic
synthetic,176.9804,167.6647,synthetic
synthetic,-167.2338,-162.1322,synthetic
synthetic,-30.8018,-176.0932,synthetic
synthetic,174.787,129.781,synthetic
synthetic,125.7257,116.2856,synthetic
synthetic,-59.821,-70.8918,synthetic
synthetic,-132.5562,-176.4063,synthetic
synthetic,170.8433,-6.6576,synthetic
synthetic,152.4346,-60.9042,synthetic
synthetic,-25.2692,-173.5506,synthetic
synthetic,176.5648,-91.8536,synthetic
synthetic,51.0282,-139.8872,synthetic
synthetic,129.9126,157.5056,synthetic
synthetic,70.3441,75.4875,synthetic
synthetic,121.3521,-27.1333,synthetic
synthetic,5.0365,93.8033,synthetic
synthetic,145.0775,109.93,synthetic
synthetic,177.7662,-175.1007,synthetic
synthetic,-32.5941,-179.8871,synthetic
synthetic,-54.4556,-56.2239,synthetic
synthetic,-151.4372,146.3344,synthetic
synthetic,-109.4373,114.0673,synthetic
synthetic,-177.4341,-160.1651,synthetic
synthetic,82.4079,93.1066,synthetic
synthetic,103.0203,104.6243,synthetic
synthetic,-96.6292,-106.7851,synthetic
synthetic,-82.4747,-121.7581,synthetic
synthetic,-72.9382,97.0341,synthetic
synthetic,-153.3879,35.168,synthetic
synthetic,-3.7855,-79.5515,synthetic
synthetic,-129.2576,152.0802,synthetic
synthetic,-169.0931,-159.1679,synthetic
synthetic,173.8315,175.9788,synthetic
synthetic,-123.1025,-53.3456,synthetic
synthetic,-55.7676,-54.7854,synthetic
synthetic,-35.6419,-117.746,synthetic
synthetic,-175.4352,-92.7742,synthetic
synthetic,-112.7311,-169.2877,synthetic
synthetic,103.9932,-68.7526,synthetic
synthetic,-151.9522,0.867,synthetic
synthetic,-0.1914,-103.1823,synthetic
synthetic,49.5348,-115.9216,synthetic
synthetic,-160.0176,166.0057,synthetic
synthetic,-65.8085,-38.5018,synthetic
synthetic,27.4954,95.6874,synthetic
synthetic,-44.0002,86.036,synthetic
synthetic,-159.9812,-60.3873,synthetic
synthetic,-165.5087,161.366,synthetic
synthetic,2.6903,-82.6997,synthetic
synthetic,103.5949,-76.984,synthetic
synthetic,161.1703,-170.5194,synthetic
synthetic,-81.0703,177.5377,synthetic
synthetic,54.8279,-156.4759,synthetic
synthetic,84.3239,96.9262,synthetic
synthetic,155.3523,-46.6978,synthetic
synthetic,-176.6326,-5.2861,synthetic
synthetic,-177.3429,-92.4909,synthetic
synthetic,-94.5709,-7.2913,synthetic
synthetic,-13.1352,-13.9059,synthetic
synthetic,105.707,113.0932,synthetic
synthetic,86.6742,-175.5335,synthetic
synthetic,175.0484,89.643,synthetic
synthetic,66.34,-157.2542,synthetic
synthetic,-34.9856,-118.7024,synthetic
synthetic,174.2595,37.752,synthetic
synthetic,151.7569,169.9018,synthetic
synthetic,-168.7875,-167.5115,synthetic
synthetic,-61.8553,1.5144,synthetic
synthetic,-46.0198,-172.3257,synthetic
synthetic,-83.856,161.0791,synthetic
synthetic,125.0522,111.0059,synthetic
synthetic,-150.9926,-2.3551,synthetic
synthetic,177.1867,86.1608,synthetic
synthetic,46.7223,-61.9025,synthetic
synthetic,-78.2304,-121.3065,synthetic
synthetic,124.1021,24.5647,synthetic
synthetic,92.4414,152.9542,synthetic
synthetic,4.7652,-84.1356,synthetic
synthetic,-23.1606,174.408,synthetic
synthetic,-127.6617,155.8,synthetic
synthetic,-121.2947,-176.6664,synthetic
synthetic,106.241,-177.6664,synthetic
synthetic,73.27,17.6003,synthetic
synthetic,-1.1229,-111.7786,synthetic
synthetic,-175.9903,-98.9523,synthetic
synthetic,102.0801,176.9668,synthetic
synthetic,99.0608,112.3419,synthetic
synthetic,-25.9003,-176.8515,synthetic
synthetic,4.1573,-6.5015,synthetic
synthetic,67.0706,123.9076,synthetic
synthetic,-37.7829,-69.9695,synthetic
synthetic,177.7696,-33.4751,synthetic
synthetic,-61.9616,152.073,synthetic
synthetic,118.5103,123.3318,synthetic
synthetic,67.1496,40.9859,synthetic
synthetic,178.8565,-39.5033,synthetic
synthetic,-47.8399,-43.4171,synthetic
synthetic,-121.2329,-106.0512,synthetic
synthetic,160.8784,-171.7999,synthetic
synthetic,-92.5288,-110.3317,synthetic
synthetic,93.2169,-19.1677,synthetic
synthetic,176.2109,179.7066,synthetic
synthetic,2.735,-102.9035,synthetic
synthetic,-91.5336,-114.7335,synthetic
synthetic,-23.8577,-174.0633,synthetic
synthetic,49.872,-53.2998,synthetic
synthetic,156.3193,-176.2785,synthetic
synthetic,-120.7528,103.334,synthetic
synthetic,-6.5616,-77.9467,synthetic
synthetic,-53.216,-53.3977,synthetic
synthetic,-101.7509,19.3267,synthetic
synthetic,88.4773,-87.0104,synthetic
synthetic,109.4294,173.5403,synthetic
synthetic,129.4983,110.991,synthetic
synthetic,-178.4745,88.824,synthetic
synthetic,-86.3505,-28.1924,synthetic
synthetic,122.9506,-47.7483,synthetic
synthetic,55.6249,39.9754,synthetic
synthetic,107.8009,179.3318,synthetic
synthetic,-137.8672,-90.3222,synthetic
synthetic,149.7993,-58.2393,synthetic
synthetic,59.3889,24.2375,synthetic
synthetic,-179.6784,86.6224,synthetic
synthetic,-179.9789,-91.209,synthetic
synthetic,77.3052,-138.2847,synthetic
synthetic,-118.3675,-10.8529,synthetic
synthetic,1.6045,-9.0119,synthetic
synthetic,153.0167,-134.2377,synthetic
synthetic,-164.3724,157.2788,synthetic
synthetic,38.3872,-99.9321,synthetic
synthetic,-91.2868,11.7998,synthetic
synthetic,-171.8311,-39.4736,synthetic
synthetic,-106.7046,-1.4345,synthetic
synthetic,129.2377,11.8882,synthetic
synthetic,174.8031,-32.6742,synthetic
synthetic,-85.1999,-178.2345,synthetic
synthetic,143.0691,166.9542,synthetic
synthetic,168.3142,-157.1428,synthetic
synthetic,178.8579,42.2905,synthetic
synthetic,-28.1895,173.1319,synthetic
synthetic,-94.7188,23.9581,synthetic
synthetic,-76.7877,-119.6824,synthetic
synthetic,-4.2044,-76.9081,synthetic
synthetic,-110.3825,176.7909,synthetic
synthetic,11.0061,-85.233,synthetic
synthetic,-66.9956,-179.6231,synthetic
synthetic,126.7286,109.8759,synthetic
synthetic,68.9668,29.9581,synthetic
synthetic,15.3764,-88.3518,synthetic
synthetic,-118.2207,45.2,synthetic
synthetic,-34.7748,-115.8353,synthetic
synthetic,164.3114,176.1086,synthetic
synthetic,-142.9623,153.1222,synthetic
synthetic,167.4815,-93.257,synthetic
synthetic,163.0642,-173.7073,synthetic
synthetic,30.549,61.7111,synthetic
synthetic,-64.2092,121.0476,synthetic
synthetic,96.2787,112.3385,synthetic
synthetic,123.4149,115.1481,synthetic
synthetic,47.7985,-50.8871,synthetic
synthetic,-107.068,-172.4952,synthetic
synthetic,-110.3938,-19.1679,synthetic
synthetic,-104.1915,-144.0392,synthetic
synthetic,97.4102,-85.8928,synthetic
synthetic,50.1189,58.2889,synthetic
synthetic,91.8831,-155.0667,synthetic
synthetic,-33.4853,-116.9498,synthetic
synthetic,56.961,-128.2234,synthetic
synthetic,117.0403,-76.421,synthetic
synthetic,91.602,-65.4235,synthetic
synthetic,-176.033,-29.1999,synthetic
synthetic,146.5452,156.2662,synthetic
synthetic,76.5316,5.6105,synthetic
synthetic,-108.0501,-140.8136,synthetic
synthetic,-1.1954,-102.274,synthetic
synthetic,-177.1118,-37.0394,synthetic
synthetic,-88.9288,-118.9288,synthetic
synthetic,-122.2424,150.7812,synthetic
synthetic,-144.9453,-8.2196,synthetic
synthetic,175.9275,175.8362,synthetic
synthetic,179.5719,88.1703,synthetic
synthetic,-69.0327,169.4233,synthetic
synthetic,-133.1247,-45.5172,synthetic
synthetic,-125.9093,102.3635,synthetic
synthetic,108.6981,155.685,synthetic
synthetic,-175.254,-170.2603,synthetic
synthetic,13.4008,93.5283,synthetic
synthetic,-124.5062,-123.583,synthetic
synthetic,-23.2597,74.4339,synthetic
synthetic,122.8932,-48.876,synthetic
synthetic,-88.4303,28.985,synthetic
synthetic,57.3096,136.3947,synthetic
synthetic,178.0205,89.4743,synthetic
synthetic,-39.8523,-175.2531,synthetic
synthetic,-148.6716,-40.4862,synthetic
synthetic,141.4887,166.1487,synthetic
synthetic,-162.8452,-62.8909,synthetic
synthetic,150.8427,-50.5551,synthetic
synthetic,18.8626,87.8605,synthetic
synthetic,96.5755,-90.9139,synthetic
synthetic,112.8202,-178.221,synthetic
synthetic,-141.7243,-79.5282,synthetic
synthetic,42.6477,99.759,synthetic
synthetic,-155.7395,133.3468,synthetic
synthetic,89.4971,-87.9514,synthetic
synthetic,70.2339,-92.6595,synthetic
synthetic,-96.5929,149.2513,synthetic
synthetic,60.0441,139.4567,synthetic
synthetic,123.1247,10.7941,synthetic
synthetic,-92.187,-113.198,synthetic
synthetic,-88.0709,-115.4629,synthetic
synthetic,-178.0569,153.114,synthetic
synthetic,61.077,-88.4084,synthetic
synthetic,-178.8163,178.2127,synthetic
synthetic,165.8782,-7.9617,synthetic
synthetic,-148.5028,-163.1343,synthetic
synthetic,79.9594,127.4571,synthetic
synthetic,-178.8749,-99.502,synthetic
synthetic,44.1778,-51.4724,synthetic
synthetic,-171.4812,-175.9303,synthetic
synthetic,168.3089,-175.0506,synthetic
synthetic,179.0233,175.0605,synthetic
synthetic,91.9085,-83.4274,synthetic
synthetic,-96.2638,38.0005,synthetic
synthetic,98.1421,-85.4973,synthetic
synthetic,77.3696,144.0027,synthetic
synthetic,-33.0981,76.5187,synthetic
synthetic,69.4521,-47.0616,synthetic
synthetic,155.6256,175.1234,synthetic
synthetic,-174.409,-166.8215,synthetic
synthetic,171.639,47.6091,synthetic
synthetic,178.2534,94.2269,synthetic
synthetic,86.7912,88.7106,synthetic
synthetic,-32.8314,75.0852,synthetic
synthetic,-103.023,167.8769,synthetic
synthetic,-136.0489,-67.3171,synthetic
synthetic,47.9091,-48.9101,synthetic
synthetic,76.8539,-152.1917,synthetic
synthetic,-44.7026,156.4076,synthetic
synthetic,-149.6701,-172.7036,synthetic
synthetic,-156.9706,2.6406,synthetic
synthetic,110.9805,-70.0141,synthetic
synthetic,-134.7077,-77.5596,synthetic
synthetic,84.4276,-130.1956,synthetic
